danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.755,0.876,-8.867,0.0362,0.357,5.17e-06,0.22,0.954,102.762,6QhXQOpyYvbpdbyjgAqKdY,174827
0.765,0.704,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,04MLEeAMuV9IlHEsD8vF6A,192172
0.693,0.924,-5.867,0.0532,0.000232,0.85,0.344,0.59,138.013,0IQXZCDqqLbQMdajD4aGva,235267
0.534,0.915,-4.169,0.076,0.00676,0.0393,0.846,0.697,175.032,06uht1keHAWyzBtdDIOgoe,230400
0.429,0.553,-4.838,0.0668,0.458,0.0,0.0766,0.381,97.954,7uYIX9O9DY6l1D3HiwHR1J,192456
0.78,0.759,-3.292,0.225,0.462,0.000868,0.143,0.579,91.952,7BlBVFwvbWvcwNcUarQmjk,201040
0.572,0.394,-5.938,0.285,0.192,0.00392,0.12,0.465,135.021,7LmU6ne3r67oKYvL1GqOLT,59960
0.614,0.708,-9.797,0.0369,0.00522,0.752,0.427,0.0631,122.997,4A1rDiT3oLCS1xvRoNdzXQ,383902
0.302,0.447,-13.358,0.0342,0.15,0.000353,0.114,0.113,96.879,1RW9rSF4Zd2DLiBFBZrcDl,592600
0.284,0.0323,-30.385,0.0468,0.925,0.0,0.09,0.0699,68.876,36iLPmQWYlpgf8fD0OLBRP,111867
0.632,0.92,-4.976,0.0531,0.119,0.508,0.114,0.363,127.001,7kXmJwrZGIhDaLT9sNo3ut,290493
0.902,0.839,-9.447,0.208,0.0933,0.0,0.102,0.727,133.989,7AODNxFNPnKaz4hURLzw5l,190537
0.806,0.76,-4.69,0.0465,0.0114,3.11e-05,0.126,0.554,101.965,4vfsh1GHqHZtTlkusq9j5E,172048
0.641,0.559,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,0Oqc0kKFsQ6MhFOLBNZIGX,202193
0.883,0.492,-12.118,0.354,0.339,0.0,0.166,0.59,94.959,53yWQ1FObrwPlVYCZdR6es,146526
0.717,0.484,-8.001,0.0264,0.209,0.000732,0.328,0.651,130.988,10b4AEecewD0ns6uXImPEt,286000
0.278,0.186,-31.399,0.541,0.888,0.0249,0.327,0.109,95.389,6U7NjLjohZ6cDixlXQAwUS,140827
0.824,0.565,-7.605,0.117,0.0805,0.000576,0.12,0.748,143.516,6UZYLCba5iqwYgtJXYSqpn,152409
0.475,0.714,-7.82,0.0373,0.00993,0.0196,0.0779,0.568,183.991,5UD1jZiJ1AQUVSU51gFHiT,217493
0.691,0.737,-7.06,0.0715,0.0516,0.0,0.155,0.523,101.968,7s1pVBcyE3WAjIKDTu4q92,201176
0.718,0.762,-5.006,0.0571,0.284,1.58e-06,0.0971,0.368,132.893,1ioqD1XvFGDomjXkKNCBQB,190098
0.644,0.46,-9.875,0.415,0.237,0.742,0.284,0.202,143.948,0wxxDoAQOJHQ4iIx600ptL,248333
0.488,0.311,-11.467,0.297,0.562,0.000548,0.161,0.579,184.112,3707IBa4HnS3zDDoWfeUBl,159783
0.873,0.479,-6.683,0.222,0.656,8.13e-06,0.19,0.945,108.014,3aUviSdBVbsdmH406j5GZC,135013
0.478,0.504,-6.91,0.0305,0.162,0.0,0.119,0.309,86.048,57m2Kve0xnAgYVAPxMLKHS,168547
0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,190947
0.2,0.174,-13.429,0.031,0.795,0.0017,0.0765,0.0374,74.665,3ha7MSw0EdLTuXG7MOWU7F,212297
0.205,0.255,-13.78,0.0341,0.952,0.0192,0.115,0.0377,68.685,2hcxPnu5RljXH0eMOtctuF,149027
0.572,0.442,-7.473,0.0375,0.101,1.22e-06,0.0984,0.132,76.973,4RqBss578GNj4u9VYZK5u0,204918
0.393,0.0103,-33.253,0.037,0.947,0.995,0.114,0.493,94.88,145XAIz6MDbvP88UTUUuPi,21947
0.534,0.888,-4.667,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,2LA4v20vokK9Uaj7WEEMaf,233760
0.684,0.438,-8.309,0.0388,0.222,0.0,0.262,0.253,123.997,5YIVVzQcJG7pFhyNo0Ytlh,322563
0.518,0.443,-9.409,0.0375,0.0359,0.242,0.189,0.0963,92.005,72vdTrpBZ7DgUamDyU48i0,219333
0.906,0.438,-7.574,0.0654,0.0425,2.18e-05,0.071,0.64,114.008,4UQeq4HUvC5uPEA9pWTgPW,245480
0.53,0.994,-9.629,0.0615,0.000592,0.00708,0.364,0.681,139.992,31JhTEAWmmhZIZTm40pQZr,227000
0.645,0.738,-4.545,0.0296,0.0019,0.374,0.131,0.0998,119.929,1eNWvIQQ0mP67rQ6fLplfY,221797
0.703,0.594,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,6fTt0CH2t0mdeB2N9XFG5r,114893
0.477,0.682,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567,6b2RcmUt1g9N9mQ3CbjX2Y,202205
0.388,0.018,-31.205,0.05,0.996,0.898,0.189,0.18,74.638,7MJYe6cZRdd3Y2AWuZxOWl,228832
0.256,0.0076,-40.119,0.0648,0.986,0.794,0.0741,0.671,103.059,67XhdhzqyCsRho5NOgU0Hh,24693
0.452,0.497,-12.373,0.061,0.562,0.001,0.285,0.77,190.571,7E1bFRbnZAYonHAL5GrGlA,158677
0.232,0.441,-14.604,0.0452,0.135,0.0441,0.668,0.237,147.655,2CsJmLlPQI24vl9OGY0BkS,307267
0.187,0.0766,-19.987,0.0368,0.46,0.979,0.391,0.0397,101.961,3YrSRU1HKiCPFnjAbZ7Rr7,347907
0.332,0.828,-9.466,0.0588,0.191,0.851,0.123,0.0559,129.984,2ibgB5zU0EGIh1x7JM8AMD,312000
0.223,0.227,-7.175,0.0349,0.961,0.0,0.0983,0.119,102.65,4W3YIfWajKA48VVz0nySba,191280
0.552,0.98,-4.676,0.254,0.00159,0.00552,0.438,0.668,162.961,4Dio1t8RHzLv1nfPJTSZyP,195440
