danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.477,0.433,-6.473,0.0247,0.689,0.000195,0.151,0.611,82.52,1kPBT8S2wJFNAyBMnGVZgL,156653
0.582,0.545,-11.677,0.0298,0.017,4.05e-06,0.229,0.721,101.691,44xykY61s1aKsgf40A5cyI,164893
0.689,0.313,-10.073,0.0366,0.789,0.0,0.144,0.625,133.754,45WX2cfbL8bCIqv3rOq1G3,108853
0.388,0.529,-10.533,0.0436,0.16,0.0681,0.108,0.332,150.721,5NQYyej46WQkgCbnzGD21W,235773
0.465,0.502,-9.074,0.0275,0.56,0.0,0.1,0.197,140.809,2u8FfCGnInkJ8z56BSMTXJ,373640
0.419,0.152,-12.126,0.0277,0.326,0.0034,0.113,0.239,80.608,01SfTM5nfCou5gQL70r6gs,91760
0.347,0.311,-8.072,0.0276,0.914,3.14e-05,0.209,0.333,165.886,1azKSGoMQSFxsEG01KOjEo,126000
0.62,0.507,-8.377,0.0325,0.347,0.0,0.0877,0.743,88.024,1FsyHPkJzOGwO7vcRuFhmg,258373
0.365,0.611,-11.821,0.0978,0.0239,1.84e-05,0.119,0.675,180.236,6ly5DBm7QhjU8RQWl2neJg,385080
0.665,0.354,-9.539,0.027,0.292,0.00754,0.339,0.444,96.829,0ugEoqRArier5fXjfyi5j8,237467
0.375,0.126,-18.119,0.0359,0.66,0.00036,0.0808,0.112,179.45,49nipzR7UHa7UPoCO0zieU,294400
0.631,0.42,-9.015,0.024,0.397,4.27e-06,0.249,0.279,140.371,0KvZdxvv5pSVTU6ghgm3Gk,218027
0.454,0.527,-8.282,0.029,0.43,0.00421,0.106,0.823,84.921,2Dw6CeQZfSxiMl33mlBqNz,142360
0.479,0.733,-8.753,0.0256,0.306,2.4e-05,0.414,0.806,99.307,0vZ97gHhemKm6c64hTfJNA,208840
0.432,0.214,-13.655,0.0539,0.886,5.83e-06,0.0933,0.274,204.426,0rXZu998CXslEpwhxdHzeu,266733
0.411,0.635,-11.645,0.0667,0.66,0.0519,0.273,0.755,97.123,3Uel0UHGHz564BrHmwoWYZ,124267
0.392,0.728,-11.153,0.0905,0.0371,0.000168,0.0421,0.752,170.418,42Y2k8AP5g1B5oXqxEtfFW,201827
0.345,0.461,-12.063,0.0645,0.479,0.0184,0.0993,0.171,96.346,1rxD34LAtkafrMUHqHIV76,259741
0.634,0.63,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,6H3kDe7CGoWYBabAeVWGiD,270773
0.417,0.352,-10.693,0.0287,0.113,0.000217,0.237,0.545,84.935,2fWd7EtDqMJwi63c7LaW9u,234000
0.555,0.65,-6.936,0.0282,0.0067,0.0491,0.236,0.966,132.59,4KRgqwb4kvBuTz1utbYxfb,120493
0.449,0.412,-7.19,0.0297,0.581,7.01e-06,0.452,0.432,144.185,2mVp83pLkWJN03Ha8Txydf,178440
0.377,0.916,-3.199,0.0481,0.26,0.0,0.074,0.912,75.533,6nEkxYIEnrbYH7h1hJ8Xn6,140920
0.667,0.498,-11.027,0.0364,0.00772,0.0,0.0481,0.774,85.843,5E3BVY66TEDexFutOO5GeS,146387
0.494,0.47,-9.599,0.0301,0.21,0.0,0.28,0.698,103.477,2ylCrFiBu98SC0vFfaCent,180320
0.311,0.325,-9.042,0.0283,0.0469,0.0,0.139,0.668,65.09,25yQPHgC35WNnnOUqFhgVR,208467
0.274,0.348,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43,4Hhv2vrOTy89HFRcjU3QOx,179693
0.584,0.708,-8.958,0.0356,0.268,0.0,0.271,0.927,107.873,6TZYGQ2djryNbg98vV5Prg,129507
0.671,0.725,-10.065,0.065,0.296,0.00022,0.0889,0.956,85.27,1FRP8d6l2jm3DS5f78ZrhK,140400
0.496,0.449,-10.23,0.0277,0.364,8.48e-06,0.12,0.547,116.181,6mM3QPK502fHwOYaj6ELmm,205840
0.322,0.68,-11.349,0.061,0.114,0.0245,0.434,0.518,142.748,5VBzIn9cBH4BNa1c6Zilba,508000
0.503,0.558,-13.095,0.0257,0.692,0.0117,0.369,0.89,104.688,4PZuVZOi8I4ciEzeYm0zgF,150538
0.556,0.855,-6.901,0.0403,0.174,0.00381,0.261,0.721,117.248,4YsNkF22bkppExAF3kOTYv,223465
0.431,0.789,-8.224,0.0449,0.0122,0.0921,0.119,0.425,104.036,5OGPjlTOXvKFhnCy9zSdpv,413907
0.308,0.59,-11.703,0.0345,0.102,0.371,0.112,0.496,145.758,0hVboMCa4PFT015OeL9bZg,392893
0.368,0.446,-10.477,0.0281,0.221,3.31e-05,0.0764,0.539,160.245,4P9yoK135FP3FBCTRNY32U,165000
0.444,0.454,-7.434,0.0419,0.892,0.0546,0.114,0.236,67.848,3T8dfE0azJUmXJA3QlmiZ5,305400
0.166,0.831,-8.469,0.0894,0.000606,0.846,0.811,0.281,167.518,0Bs0hUYxz7REyIHH7tRhL2,269787
0.427,0.501,-10.204,0.0287,0.0816,0.000311,0.509,0.659,93.678,0Hx3e65pcMUTQPfacGzWXb,159227
0.38,0.548,-6.466,0.0372,0.695,0.0118,0.371,0.571,165.1,1P5Tj780y4gKysIQVTIXzV,162507
0.364,0.862,-11.716,0.0474,0.028,0.0389,0.657,0.566,145.186,0Mlt9aKcyMpkm28EjKrwQR,271880
0.544,0.321,-9.057,0.0477,0.726,3.62e-06,0.134,0.315,121.326,4YCtZZOGZ3zh0LmiVbkz47,297973
0.244,0.351,-13.492,0.0325,0.207,1.17e-06,0.0654,0.142,177.112,0BfG8mJqHuoPmTdbRjwfrf,293827
0.418,0.294,-13.859,0.0284,0.439,0.00126,0.0967,0.211,102.198,4PUzCh9oJwah85uSPGET32,252200
0.437,0.315,-11.163,0.0383,0.451,0.00377,0.205,0.0895,146.258,3HU1Eftl2TOi49d24VozRM,260600
0.437,0.864,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,3qT4bUD1MaWpGrTwcvguhb,295387
0.462,0.32,-11.196,0.0298,0.0119,0.000251,0.0967,0.566,129.369,7qjyLcuaFBY1gcHaaH6Hi5,219467
0.33,0.342,-14.09,0.0404,0.734,0.671,0.129,0.0795,142.95,0GRBFjza23Im7Xb16c9AaK,422518
0.727,0.338,-13.887,0.0454,0.79,0.0,0.105,0.646,122.421,0ESIjVxnDnCDaTPo6sStHm,133507
0.242,0.927,-6.335,0.227,0.431,0.0603,0.324,0.323,190.913,4TentN9K3nKi3mniU14bqy,275400
0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,222813
0.428,0.3,-10.515,0.0386,0.834,0.00259,0.0575,0.226,170.805,5vxz53lW5xDfGkrvh97t5F,314360
0.77,0.496,-8.45,0.0468,0.719,0.0,0.123,0.571,117.331,7HTH1ppjkkOe7RLoBDKXYJ,129293
0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893
0.482,0.849,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,5ZBeML7Lf3FMEVviTyvi8l,155227
0.492,0.35,-13.006,0.0279,0.296,0.00243,0.346,0.472,148.269,1mCVgEZT13m6ZDUdXhm5QR,208040
0.4,0.48,-7.768,0.0295,0.346,3.1e-05,0.155,0.653,103.436,68BTFws92cRztMS1oQ7Ewj,230387
0.456,0.47,-9.564,0.0294,0.513,3.76e-05,0.444,0.639,120.336,2HCaIYjkvWSZzaSKUoOh3d,149467
0.531,0.498,-11.066,0.0275,0.635,4.03e-06,0.578,0.766,138.806,5PkkrqACWO9yK0h2LrDwqg,233173
0.271,0.553,-9.526,0.0472,0.044,0.0096,0.0999,0.433,86.762,6hu1f1cXSw7OAqhpSQ2zDy,386373
0.48,0.969,-7.464,0.0854,0.069,0.00022,0.0608,0.494,142.489,0j3p1p06deJ7f9xmJ9yG22,163453
0.647,0.56,-8.809,0.0387,0.723,0.0,0.118,0.913,120.418,788U1Sqej9M6c4iikuDGxO,125040
0.245,0.328,-11.553,0.0377,0.673,0.0,0.138,0.102,86.926,1ZUv3ISx2nFaz0JimVdcoT,337110
0.336,0.454,-13.83,0.0447,0.402,0.000259,0.922,0.378,96.419,55iwHqLxDHMvIsSmmvJLFT,181507
0.422,0.656,-8.412,0.0397,0.0126,0.0279,0.268,0.549,173.93,2mxByJWOajjiVsLWjNXvDJ,207240
0.472,0.856,-6.03,0.0562,0.147,2.78e-06,0.595,0.841,78.696,0Ui8KPWZbJJQ2Y0CIQuVqX,138200
0.262,0.356,-8.031,0.0303,0.613,0.0,0.175,0.426,174.176,2IdwQxhJn9ZE4zIotcCefR,187667
0.504,0.806,-7.512,0.0353,0.535,6.57e-06,0.362,0.796,106.904,04lTbtPmiRzwsxZRs2sdk9,123387
0.363,0.113,-23.87,0.0396,0.885,0.118,0.112,0.0398,166.721,0TBntp6t4oS6UXjxikO5n7,315040
0.608,0.494,-12.211,0.0345,0.778,0.0,0.0926,0.879,112.421,2VmB1rF9FtfKUmFHDVnq8Q,160520
0.545,0.757,-5.228,0.0396,0.408,0.045,0.16,0.714,152.217,1hIQPCM3oWXrpnXmgTDaKG,436000
0.402,0.552,-10.158,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,3m7V717IKZqZLW5qUIOxdD,431333
0.483,0.677,-5.91,0.0593,0.283,0.0,0.321,0.842,170.72,3SdingSsFcZDZAyvcJbgAw,131867
0.658,0.537,-7.535,0.0307,0.138,0.0,0.0572,0.887,132.115,0gd50I2gKioJ59C827EdAY,116373
0.293,0.354,-14.026,0.0282,0.804,0.919,0.154,0.487,107.642,2zbGXr2XCcRR40R7ymEENc,112093
0.54,0.862,-4.599,0.0284,0.33,1.7e-05,0.156,0.931,130.34,3oJtUnnt5uYPtzulIbLw3D,244533
0.625,0.711,-6.826,0.0371,0.2,0.00154,0.0237,0.922,106.605,7AOWYNfEB86AgkIc9NN3qm,146040
0.52,0.912,-7.512,0.0487,0.124,0.00151,0.239,0.702,131.403,3i25w2HOWoafnTIiWJCL71,370920
0.351,0.749,-9.435,0.0628,0.289,0.0,0.0952,0.967,160.673,3idqWaBn3mRdsIodCU6uBi,165467
0.263,0.137,-16.712,0.0359,0.623,4.33e-05,0.161,0.25,75.94,2k0dNwPK8o8N5SkLOyj0bS,273693
0.578,0.479,-10.51,0.0293,0.0756,0.00445,0.275,0.867,114.138,48gtnisoT6AoBA86jYeltg,160467
0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267
0.676,0.784,-6.599,0.0334,0.212,0.00288,0.258,0.937,119.812,6eFgjBTF91pOZTQ8t7xBHv,144000
0.619,0.625,-9.635,0.036,0.0119,1.05e-06,0.152,0.467,96.751,0JBvtprXP2Z0LP3jmzA7Xp,181307
0.425,0.369,-11.876,0.0379,0.183,0.00126,0.112,0.65,176.625,1H7gMYGykdtwZOV6s1N0by,124693
0.35,0.687,-9.855,0.053,0.212,0.148,0.435,0.606,202.59,0snVzQ90zmgh0h9LMWlGUT,465547
