danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.471,0.634,-7.406,0.031,0.159,0.365,0.374,0.366,132.542,0TZejo18HlJ86OrWNsXKnw,208500
0.634,0.199,-16.097,0.0403,0.863,8.59e-05,0.287,0.169,128.023,3A9FTMFFzobncTK3y3TNvV,240000
0.509,0.622,-12.296,0.0505,0.000357,0.0,0.207,0.108,77.998,2T6tb9tKYUkD1WtWmR4I03,119475
0.524,0.594,-10.418,0.0348,0.234,0.00785,0.112,0.177,78.914,5QK2qYLoYyE0v45cbtBWEe,316072
0.806,0.732,-7.601,0.327,0.147,0.000237,0.165,0.665,150.045,41KyOLkkV7m8kJ4rvTfzfC,231837
0.554,0.422,-10.826,0.0343,0.0204,0.0,0.332,0.329,140.209,6kMmh24QjVP5SpG1jMHnHy,183438
0.766,0.525,-10.217,0.192,0.182,3.56e-06,0.106,0.324,137.077,6FV7RivrHzOwu6SkLRRYmY,194231
0.144,0.132,-19.115,0.0333,0.946,0.779,0.115,0.0627,102.283,2TZbQZXOuR8osP2AK8yYMN,207427
0.842,0.743,-4.43,0.329,0.00531,3.69e-06,0.151,0.622,180.917,5IjRKZlpKVBBRn0COL7pik,149880
0.316,0.237,-9.25,0.0353,0.854,8.3e-06,0.117,0.237,93.177,35JqhVvhuyBoPLLUY8Klqd,248033
0.681,0.396,-9.446,0.0615,0.331,0.0,0.168,0.191,121.964,11IfqQwhR9E7bnkC6yI0xr,179016
0.685,0.859,-2.595,0.0553,0.116,0.0,0.317,0.891,176.018,2Q85xwXagilpHKTfdrbC7M,204520
0.659,0.846,-5.508,0.0274,0.0318,0.0144,0.203,0.659,107.01,2PFIZFcGry0po3ZfRZkzKc,354636
0.653,0.338,-9.442,0.0507,0.934,0.872,0.115,0.342,100.033,6BuzxMwOwvpsMq2xcOUX4v,165600
0.612,0.696,-11.34,0.0353,0.0785,9.4e-06,0.14,0.849,159.829,0mJQlCl9YgxW7kyeltNiVk,350862
0.353,0.755,-6.276,0.733,0.0822,0.0,0.39,0.437,191.153,003eoIwxETJujVWmNFMoZy,193680
0.408,0.48,-11.017,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,5WwqdeavrQrbeAMDxGawse,294773
0.822,0.295,-16.412,0.0759,0.148,0.875,0.121,0.277,105.015,4wYiqFMQiGnUseioUWrdWU,384000
0.654,0.792,-6.116,0.351,0.192,0.0,0.708,0.194,94.878,1rdTdOTRfGXjQ9Auwn1gzx,208000
0.641,0.732,-8.167,0.0548,0.447,0.00171,0.19,0.361,119.967,3EMGPuLLcXxJkT8wipZjy9,232000
0.78,0.658,-6.623,0.105,0.12,0.0,0.339,0.536,115.439,7N3AWpme64LhM1P8I6yIZx,296843
0.364,0.29,-11.923,0.0407,0.529,0.00692,0.111,0.0754,159.994,78meKU7RcdstGohFRaQUMF,339720
0.519,0.971,-3.403,0.0977,0.00424,6.26e-06,0.651,0.49,138.059,3AhEF2J0fy33PdGYEkzqm2,271933
0.314,0.979,-1.776,0.108,0.105,0.0,0.384,0.213,170.188,0QkHfPpEOQTzGs7ZkT0t6j,202162
0.67,0.755,-2.978,0.0479,0.000861,0.272,0.381,0.288,139.943,7Da0d3oeqFpaPvWOH8eQuZ,176125
0.809,0.433,-11.219,0.148,0.00443,0.00441,0.193,0.178,118.016,7tdviypkABEstu9z7gSB27,245438
0.25,0.135,-18.615,0.0488,0.958,0.0349,0.0477,0.179,94.404,0xX7kREWmOGBWzYNcpZwRN,364093
0.484,0.991,-4.028,0.0676,0.000289,0.657,0.359,0.559,167.035,1kbwEcixFWVj5dFO9Kso3J,225245
0.891,0.874,-5.009,0.279,0.16,5.01e-06,0.0758,0.96,82.991,1fdLtwti8c8OlkLo7BW6Pt,202125
0.43,0.424,-6.479,0.0261,0.661,0.0,0.191,0.177,145.971,5lT9zR6fnstuscGnC5CL3B,252053
0.742,0.339,-8.314,0.037,0.251,6.75e-05,0.103,0.0947,92.204,3c3E9tPUlLzh6JQMsYBP9H,201100
0.728,0.801,-2.942,0.0683,0.279,4.71e-06,0.143,0.416,130.059,6q8Lb50EtqNeeJXXe8mMAH,226627
0.305,0.849,-4.892,0.0999,0.548,0.000134,0.0995,0.555,134.287,75GQIYnRaBg7ndHxhfYuQy,205347
0.438,0.529,-9.224,0.0324,0.0113,0.0,0.109,0.395,136.147,0qf2iUDfPDtrLeJFmOvVn6,299366
0.435,0.664,-7.472,0.0529,0.00186,0.0,0.151,0.155,179.036,2iK1Xm3527GXAeiKWS0d1c,237880
0.343,0.771,-4.473,0.0806,0.137,0.0,0.126,0.268,200.166,5OHwyr1icA3MYqRMiSKAMu,188338
0.633,0.616,-4.972,0.0315,0.393,0.0,0.13,0.71,78.506,3NP8UrLAZJdV4IHe4GJrOc,178800
0.552,0.509,-9.828,0.0428,0.605,0.509,0.0827,0.74,112.049,05LNBtMuc26HSAHh7C6iG8,407600
0.247,0.438,-8.478,0.0358,0.0447,0.000867,0.111,0.39,185.711,0I1eFRytp4XRhLCjT6tZm7,198213
0.714,0.309,-10.796,0.0291,0.0157,0.807,0.0777,0.0671,107.346,7uv632EkfwYhXoqf8rhYrg,379533
