song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Just Hold On - Sub Focus & Wilkinson,Sub Focus,1cJdIbouxNm1DXYq8A6JSO,0.645,0.958,-3.349,0.0412,0.0282,0.678,0.371,0.135,123.988,298183
Everywhere I Go,Monrroe,6PbDGsz1YF8vKNVmn0Lu9c,0.516,0.832,-6.301,0.0496,0.00388,0.457,0.182,0.149,174.018,290334
Darkest Hour,Mohican Sun,6DJV0w34C2GAuKQqXzfHfy,0.395,0.875,-4.613,0.0448,0.0725,0.116,0.225,0.0656,86.956,285394
Company,Maduk,2zW7DNc1qD8ETXovFHwnBl,0.437,0.93,-3.174,0.058,0.00257,0.000229,0.0706,0.0844,174.906,249461
Back To You,Ownglow,5HmVqAvWJ0ziUtrU9gwEon,0.539,0.56,-8.562,0.0476,0.163,0.0166,0.13,0.0534,173.957,264680
Days & Nights,Aperio,3K0NRQJM0S4JjccfDBUr2d,0.546,0.681,-5.296,0.0414,0.027,0.0288,0.138,0.079,86.99,229500
Voices,Koherent,0KGPeik0eanVVaSm8WBNwQ,0.543,0.631,-6.248,0.0409,0.00118,0.338,0.109,0.0487,174.031,318750
In the Moment,BCee,3t1Gu4JJmV7fRz2sYMI3nO,0.614,0.749,-4.173,0.0439,0.0072,0.308,0.0846,0.325,173.994,339410
Lakota,Technimatic,5QcGTv2ouoNyxQymQfKE4n,0.536,0.786,-3.718,0.0307,0.0315,1.96e-05,0.111,0.0386,86.999,251553
White Roses (feat. Maddy),Dexcell,5g4a23pCFSqJv1f2tEk1hy,0.552,0.795,-4.698,0.0505,0.00215,0.2,0.596,0.0399,173.991,303448
Little Bit Lighter,BCee,0yx1M6WvlaxkWURbvzw2OS,0.676,0.868,-5.176,0.0464,0.0706,0.0115,0.117,0.157,174.002,275862
Breathe,Macca,39unFHYcKCAy2AtG9yJ7TI,0.61,0.879,-4.535,0.0438,0.00164,0.272,0.098,0.117,87.006,359984
Weightless,Technimatic,6w7xgYBdjBttd6sw6IZHIc,0.433,0.918,-4.45,0.043,0.000224,0.247,0.228,0.134,173.899,297931
Is This Love - Dexcell Remix,The Vanguard Project,5BuUHjCciIGdhDK75dftuN,0.42,0.73,-4.677,0.0463,0.0375,0.6,0.106,0.0598,113.274,299138
Hope (Rise Up) - Telomic Remix,Empaths,72S3gweyiRsRYqJZLznpX7,0.549,0.866,-3.164,0.0557,0.00719,1.47e-06,0.129,0.192,174.006,236768
Alpine Descent (Moving On) [feat. Isabel Higuero],Subsets,0nU8l4ZrS7GkS0NhiiJGJe,0.473,0.66,-10.325,0.0456,0.00331,0.203,0.0883,0.0663,172.012,322269
Stay,Monrroe,4bwRAPdSdJdg6n6RW98r0S,0.519,0.699,-6.538,0.0484,0.0026,0.729,0.119,0.0382,174.987,375446
Carried Away - Deadline Remix,Charlotte Haining,1rHjUnaKcS0ZbkpnQzbAyr,0.583,0.748,-4.418,0.0331,0.00207,0.000762,0.114,0.0391,85.999,254000
Galaxy,Emba,65vD3fwgbHkmA9MEMoSbm1,0.552,0.905,-4.535,0.0552,0.0342,0.331,0.0945,0.186,130.766,311759
Siren,Villem,4dn8yj2HyArRhnvATgArzB,0.578,0.841,-2.861,0.0344,0.00123,0.262,0.0959,0.0362,86.996,314483
The Agony & The Ecstasy (feat. Selah Corbin),High Contrast,68LMbC3Oy5x0Ijd0VBO20A,0.344,0.936,-1.633,0.0505,0.00266,0.00618,0.189,0.104,172.923,377341
The Hills,BCee,5fhuNF2JGgFSHCCFkoztND,0.632,0.85,-3.406,0.0722,0.0228,0.0969,0.072,0.217,173.986,339310
We Had A Song,Villem,5LQHzkzYQYBUrdOQeReu7C,0.648,0.695,-3.256,0.0445,0.0154,0.246,0.12,0.0543,174.021,292514
The Words I Never Said In D&B,Mage,6F2JQL8ik5Df4ovnlBvyb5,0.554,0.763,-4.402,0.0363,0.0266,0.15,0.0996,0.426,172.036,318703
Love for the Fallen,BCee,3YoKba7r0d0qAZlyshSkqE,0.554,0.872,-3.767,0.0373,0.00369,0.0965,0.0806,0.243,173.979,339310
Become,Klax,2AEO7bOCJ57XWvWZIoOr8K,0.605,0.804,-5.453,0.074,0.00168,0.72,0.42,0.115,172.008,252183
Tear You Down - Original Mix,Brookes Brothers,2AWznsGrutuvmbvGPNtREy,0.519,0.913,-4.186,0.0689,1.46e-05,0.363,0.188,0.408,87.019,350349
Give Me a Break,BCee,18JswBqtbjbIkPZTI9KK8a,0.488,0.878,-5.241,0.0381,0.0103,0.0828,0.043,0.29,173.963,292514
First Love,BCee,7wZILlUBMZHfCeRTYwOySD,0.836,0.963,-5.493,0.0528,0.00432,0.0215,0.104,0.863,130.014,302869
Gave Too Much,Break,0n3tVCe1Om5b1nJBaAABZr,0.637,0.899,-4.266,0.0823,0.000474,0.00879,0.104,0.181,171.968,315132
Out of Time,Monrroe,22r0D0nQXyP3Hkzb3qTnhl,0.604,0.73,-5.3,0.138,0.245,0.129,0.0685,0.124,86.945,231605
Rise & Fall,The Vanguard Project,0zwoZbfdp73qiPrjOhV42b,0.61,0.884,-4.303,0.0423,0.00387,0.268,0.0776,0.279,86.992,358621
No Words,Riya,3QCe4Z32FtkPw0IuX0ko5Q,0.51,0.669,-5.123,0.0361,0.00533,0.265,0.0935,0.0381,173.991,314483
Seasons,The Vanguard Project,0sOGM5dBvGfBC4fHX16aYL,0.533,0.741,-4.774,0.0441,0.0239,0.112,0.108,0.272,174.017,317241
All This Time,The Vanguard Project,1Lr1n6NbpGIRli20VYO4c7,0.622,0.903,-4.054,0.0487,0.0138,0.366,0.0552,0.303,174.009,358621
Save Me From Myself,Voltage,2aoYd5PUggXQMsv4FzlQd4,0.31,0.951,-2.815,0.0896,0.00312,0.00371,0.362,0.395,171.962,304349
Freedom - Sub Focus & Wilkinson,Sub Focus,4tElcYfEro42oZe7X6AbEf,0.357,0.837,-4.083,0.0458,0.0213,8.63e-06,0.298,0.0395,174.096,242947
Behind The Glass,Keeno,3Dd0R86fWYsKSk70EhBZ8v,0.556,0.896,-5.38,0.0502,0.00116,0.0118,0.073,0.108,173.968,308941
Dayfall,Telomic,6Ajue5zNJ44SGKXnqXSrhg,0.579,0.728,-5.762,0.0608,0.0337,0.000382,0.119,0.229,173.931,249590
Hold Me,BCee,6O5ZIc37tUw6eERs5JoW7D,0.5,0.689,-5.216,0.0407,0.0961,0.000729,0.125,0.0846,173.994,270445
Something (Keeno Remix),Azedia,07qZS4tBxJnqiQPtCtFvj1,0.492,0.973,-3.133,0.0461,0.000226,0.518,0.0737,0.106,175.03,362057
Let Me Hold You,Netsky,13rtgTDK9w1clbgXpGuW3y,0.458,0.724,-3.706,0.0478,0.367,0.0,0.0912,0.18,172.79,202543
Hold On,Netsky,0ZE5BVCy5xVNsI4MaQRzUn,0.566,0.686,-5.879,0.0331,0.0103,0.000102,0.0987,0.147,85.972,223256
Window Light,Telomic,6s0xvLN9talyCcfSgPI6YZ,0.601,0.802,-5.197,0.0831,0.0548,0.214,0.0889,0.193,173.974,295372
Night Sun,Telomic,5VdGg1kD3lglwlkWWQXaL8,0.633,0.829,-6.789,0.066,0.000524,0.546,0.0891,0.0349,86.978,292920
The Edge of Time - Radio Edit,Break,1Heu8YuKVSSnfOZoC4IJc5,0.718,0.866,-4.106,0.0942,0.00118,0.391,0.129,0.368,172.027,231628
Sweeter,Nu:Tone,3u787rFfUvg3kMK7tNyjiV,0.388,0.773,-3.778,0.0482,0.00736,0.0811,0.0631,0.0526,174.98,268955
Heaven - Nu:Tone Remix,Emeli Sandé,66aVNocFLApjTfudNYVEiF,0.548,0.981,-2.881,0.153,0.00623,0.318,0.234,0.631,168.048,369566
Ultraviolet - S.P.Y Remix,Fred V & Grafix,0Ap7Jz8aqAhJ1eX5ukBg6n,0.399,0.787,-5.885,0.0483,0.00032,0.00686,0.0878,0.0336,109.047,295967
Young - BCee Remix,Charlotte Haining,5LVIGEqe8rPrqAF6mUj5yd,0.61,0.941,-2.701,0.0451,0.014,0.0269,0.271,0.538,86.977,281492
Go With Me,Jack Boston,2Jsf20e4KTqXltS4r2SgD8,0.573,0.926,-3.127,0.0418,0.0528,0.0269,0.176,0.358,171.003,396115
Particles (feat. Sydney),Bert H,0bBi8ISjfHxo1x7vvcnAnU,0.681,0.847,-7.79,0.0674,0.0217,0.844,0.0774,0.298,173.979,287414
Healing,Kove,19u4BJ8VOQ3H9c57fspL2d,0.384,0.967,-3.595,0.122,0.000303,0.251,0.313,0.328,173.75,212414
Said & Done,Hugh Hardie,3zWwdAPLSZHcknp0GQdCgP,0.686,0.914,-2.761,0.104,0.00407,0.131,0.24,0.52,175.024,267529
Love Is Not Enough - Hybrid Minds Remix,Above & Beyond,6sp6sZ3agNkxCwdK7zsdFy,0.412,0.869,-1.557,0.0463,0.00343,0.227,0.111,0.0604,174.017,303448
All Yours feat. Sydney,Tall Order (UK),4FnD7qYcuLMfUQyo53GAXp,0.365,0.924,-2.419,0.0477,0.00841,0.6,0.323,0.14,173.937,251382
Never Be Alone,Alexa Harley,2bxVJeXMKGHijMD563Oqcr,0.476,0.912,-1.305,0.0541,0.0474,8.67e-05,0.0748,0.0934,173.978,213252
Buttons,Deadline,6LtZ7MDOBdKZKRqeVjG68k,0.548,0.89,-4.215,0.0412,0.000476,0.121,0.132,0.0723,85.987,253010
Fade,Hybrid Minds,5cTSJv10SCXioWuZyy6Br8,0.401,0.752,-4.945,0.0394,0.00202,0.328,0.13,0.0327,174.981,317531
In the Moment - Monrroe Remix,BCee,30X3USrt8ggyUYApGvgK4f,0.602,0.831,-6.389,0.099,0.0144,0.00702,0.214,0.103,173.938,358721
Break Free,Leo Wood,2q8Pf1NLMJMSNgK42nAvuO,0.493,0.783,-5.224,0.0613,0.000311,0.0303,0.0794,0.306,173.918,270545
Now or Never,Friction,7GxbQl6ItdiWYiO2WqmeFX,0.53,0.889,-5.705,0.0402,0.000129,0.00433,0.0733,0.113,174.01,215591
Still Miss You,Technimatic,33pyg4HT88kmwbDcdlwhUB,0.589,0.891,-4.736,0.0768,0.0466,0.0169,0.0782,0.326,173.954,273096
By Your Side,Friction,20XmZZkLx8g6hrDH87q6Tk,0.454,0.837,-3.686,0.0302,0.00358,0.00702,0.0373,0.208,174.023,206617
Demons,Hybrid Minds,6Gre5a1gRdfFFk9et07wQI,0.417,0.906,-3.891,0.0459,0.00341,0.0177,0.862,0.0376,173.997,300690
Daydreamer - LSB Remix,Charlotte Haining,7pTboCyCEIDzmjCbtIJweL,0.582,0.559,-5.191,0.0417,0.0135,0.608,0.0903,0.373,174.014,333793
Under,Pola & Bryson,342svlKf8XfbiwFvuXvKmX,0.566,0.859,-4.718,0.0661,0.0217,0.0188,0.106,0.0355,86.959,272546
History - Technimatic Remix,BCee,4P4CX7yw6Q1ld9qoooLxb7,0.558,0.734,-5.803,0.0457,0.00118,0.244,0.246,0.08,174.994,317185
Silver Lining,Telomic,5RUrEdi62hxsimCLm4IFPc,0.569,0.748,-4.774,0.0592,0.00463,0.0116,0.0516,0.188,173.814,294598
Temperatures Rising,Saikon,46jyHtJNVXtSpiC28yPU7d,0.68,0.697,-4.76,0.0457,0.0316,0.647,0.0757,0.0818,87.0,298548
Drowning,Monrroe,36y0vYYyStvpJ2wEvs9KqC,0.349,0.744,-9.955,0.08,0.0303,0.188,0.115,0.0373,87.468,239271
Jungle,Noiger,4ntNzFaHcVRcsGw3nJ9B8H,0.601,0.966,-2.441,0.0358,0.202,0.177,0.111,0.431,86.026,280136
Friend,Pola & Bryson,5f2arlFLA9GaQ1Ka48fWgp,0.614,0.864,-5.889,0.17,0.181,0.833,0.0771,0.23,173.992,227586
The Hills - Krakota Remix,BCee,7dpcrsOw2SW59m8L5iEItc,0.444,0.886,-4.029,0.0432,0.00444,0.0179,0.455,0.163,173.921,267000
Bad To Me (feat. Grace Grundy),Hybrid Minds,6UNESFieJ7rXvEKO1V2Fw8,0.371,0.931,-2.297,0.0485,0.000619,0.0378,0.0943,0.145,86.935,251034
Gravity (feat. Ella Eyre) - Radio Edit,DJ Fresh,4d6iVPhEpZI48CLkNbWbkq,0.512,0.775,-2.223,0.036,0.21,0.0,0.135,0.579,153.699,197671
Hot Right Now (feat. RITA ORA) - Radio Edit,DJ Fresh,2SSYLcSiT7oImgsS8cPyQu,0.524,0.972,-1.569,0.0431,0.00656,0.00058,0.224,0.476,175.017,182333
Closer,Monrroe,1zRf4FFlJAosi0c1jbnFVb,0.618,0.911,-7.476,0.0558,0.198,0.134,0.0769,0.142,86.019,218315
Elemental,Freaks & Geeks,2yx33cf8wV4gCCVip2vKMo,0.425,0.963,-1.554,0.117,0.00246,0.00111,0.0827,0.233,174.009,197241
Pressure,Freaks & Geeks,15gVi5XDXfQWsKUiz1X2tt,0.359,0.895,-2.77,0.0855,4.18e-05,0.0182,0.28,0.167,173.986,240830
Days Go By - 2019 Mix,High Contrast,7krY6FgUUGwTdvhD6kKBf7,0.462,0.857,-2.846,0.0379,0.00106,0.0804,0.239,0.512,173.021,255607
Remedies,Mollie Collins,20AgOIjyk2Qd7DLt8lkxvn,0.584,0.576,-8.784,0.0497,0.0176,0.0,0.109,0.0422,86.78,282759
Neverend,Pola & Bryson,3z2PHL12QYahVJk4Jb0Mqz,0.612,0.709,-4.03,0.045,0.0499,0.0465,0.108,0.0784,173.951,295155
Satellite (Remix),Charlotte OC,1SKkboOiIpRBYNBnit3G8G,0.601,0.677,-7.804,0.0396,0.00162,0.381,0.307,0.0691,128.044,215679
Lighthouse,Etherwood,3XPhsmIWEOHdBQnxZoJtx6,0.416,0.878,-4.953,0.0485,0.00226,0.0372,0.0983,0.0523,174.066,251684
Moving Forward,Levela,3UEOWV4zDH0b1cZqSJXHNW,0.511,0.89,-1.303,0.0436,0.0736,0.000656,0.0889,0.178,87.555,203661
When the Dawn Breaks,Technimatic,2np1uTXhFOt6q0atgeLDVz,0.586,0.863,-5.438,0.0443,0.000179,0.134,0.0862,0.18,174.023,270445
Lawless,Blacklab,3caBDVVLHyMW4kIGzIHcsJ,0.52,0.889,-6.62,0.0991,0.000178,0.0977,0.149,0.0375,174.001,277968
A Little Too Much,BCee,0YlcVs39OkfBZLhdxnq4OF,0.571,0.961,-4.457,0.0512,0.0665,0.345,0.108,0.858,173.983,264928
Love Drunk,BCee,0fpSLtAZyzwz8e57jjZme6,0.448,0.915,-3.243,0.0399,0.0155,0.0595,0.095,0.101,174.048,251135
Spirals,BCee,5i7ri97dLTnhCYNPmczKre,0.528,0.816,-5.63,0.0472,0.0473,0.0755,0.295,0.196,173.931,317770
Four Walls,BCee,6xBkC7d9kcdY6QD0ZuKGWe,0.587,0.939,-4.003,0.0406,0.00586,0.0251,0.216,0.458,86.999,316866
Used To This,Wilkinson,6IlL9Xlnm0Oq6wXSe6TH9v,0.686,0.756,-3.888,0.0374,0.0314,0.0234,0.154,0.345,87.004,226207
Deep End - Hybrid Minds Remix,Birdy,45vPjSJ5NyIfBWIjilEhcy,0.313,0.8,-2.105,0.0463,0.106,3.33e-05,0.0973,0.132,87.997,212093
Galaxy - Bladerunner Remix,Emba,0K33le1BsQS5OWzDSscAXA,0.475,0.85,-3.076,0.0382,0.000122,0.313,0.121,0.0484,174.003,280109
Draco,BCee,5dlEb6A6LxmO9qVtBzjr0v,0.491,0.866,-3.553,0.0357,0.00781,0.403,0.123,0.231,172.073,297309
Close Your Eyes,Wilkinson,3WpZaVBGjVgR7lxekzkXTY,0.457,0.918,-2.893,0.0626,0.158,0.0464,0.102,0.0369,173.965,284138
Sunshine,BCee,1VoGmQaWfpfw0mcAvKUYaM,0.653,0.869,-4.761,0.0664,0.000599,0.176,0.0942,0.564,174.007,312191
Here For You,Wilkinson,1QgebV92VO4Z7VxbQ1tSKo,0.358,0.78,-3.4,0.0447,0.175,0.00062,0.265,0.0402,173.917,226207
Stay - Maduk Remix,Maduk,585g0eS2FU9uXlqBEaP1mZ,0.46,0.914,-3.856,0.0388,0.00189,0.206,0.0728,0.186,174.992,205714
Aftermath,Metrik,6snmYIFDIh7J5ja5hLq7fb,0.563,0.925,-4.842,0.0467,0.00164,1.16e-05,0.558,0.125,95.024,207174
Long Gone,Calyx & TeeBee,6V9c2rDSlFKG1PFW56c7bA,0.546,0.94,-2.29,0.0425,0.0446,0.56,0.351,0.503,172.037,235885
The View,DRS,6qrrM9DtWpRaE2Zw1Z0XkM,0.657,0.644,-5.375,0.0911,0.00708,0.0225,0.264,0.366,174.036,387463
Rio (feat. Digital Farm Animals),Netsky,5IfSQQzGijWKd7dbkbqHuN,0.503,0.888,-4.522,0.0386,0.00269,0.0458,0.0733,0.589,173.057,229107
Elevate This Sound,Calyx & TeeBee,3oSeHdfW6MlWecsgWL4QFq,0.654,0.936,-3.668,0.125,0.00323,0.431,0.0489,0.749,172.05,315574
I'm Through,Hybrid Minds,6EISaoajmKt65QzWZspMfq,0.564,0.904,-5.216,0.0468,0.43,0.868,0.379,0.133,175.936,312273
Freak,Josh Barry,63eEJv5lfrGVHYA80DOPji,0.408,0.849,-5.285,0.0646,0.00273,3.04e-05,0.139,0.15,174.031,247655
Blind Eyes,Whiney,304xAzNKamEGuGVUZOLZxO,0.426,0.909,-5.355,0.0613,0.000479,0.339,0.239,0.135,174.996,298935
All Or Nothing,Kove,6pTck2NcmqUqgyydRG4kgr,0.506,0.928,-3.809,0.0495,0.00844,0.00246,0.11,0.132,174.037,237733
Remember,DC Breaks,0vjbFnkoLVqXCl8C0uXJUX,0.45,0.948,-1.87,0.0744,0.000835,0.0256,0.132,0.152,173.967,313600
Prophecy,Hybrid Minds,2IYkMrY4zsYQP0iqWfmKLr,0.758,0.812,-4.21,0.158,0.00817,0.00672,0.284,0.379,172.031,368372
'Til Dawn,Nu:Tone,5sQ3ekpnhQa7Dxn7AgiuaP,0.495,0.94,-5.617,0.0517,0.000146,0.475,0.229,0.277,170.003,348107
Trauma,Hybrid Minds,0DVJPOdnNJBGOWnDaUHZRH,0.629,0.726,-4.204,0.0472,0.000487,0.247,0.0579,0.129,174.038,358621
How Far,Metrik,5ajkDyyq7TcXsb8MnXWHkF,0.501,0.86,-5.448,0.0568,0.0452,0.000196,0.0686,0.0385,174.026,247515
Broken,Hybrid Minds,5C8vkzTOsvcYLbghr7Bt6U,0.595,0.635,-9.142,0.0722,0.0506,4.92e-06,0.077,0.117,139.755,255429
Blue,T.R.A.C.,0v6CqSC6P3PXwOR1ByElg2,0.632,0.695,-4.306,0.0465,0.000194,0.934,0.114,0.384,172.007,313893
Fire - Prototypes Vocal Remix,Donae'o,3za4o3j11xhcxgLgZeobo7,0.441,0.844,-5.553,0.0473,0.000214,0.00255,0.0718,0.23,173.987,264882
Nobody To Love - Radio Edit,Sigma,2jsmSLoX8y0h6k4YzDCFH1,0.441,0.921,-3.32,0.0436,0.000526,6.34e-06,0.177,0.182,175.001,189720
Black Sky,BCee,7myM4ILqX0tRmMs3GmaLnD,0.504,0.828,-3.776,0.038,0.00267,0.779,0.0778,0.145,174.022,293947
Bangers N Mash,Macky Gee,0YC0skgESxnVgUUg0iciU0,0.714,0.973,0.77,0.2,0.0109,8.71e-05,0.343,0.448,175.005,226286
Climbing - Radio Edit,Etherwood,3yNXGzjLwJaONlHJVuO55k,0.407,0.866,-6.113,0.0537,0.00132,0.00208,0.155,0.12,173.989,225028
Take You There (feat. Digga),Chase & Status,7jCCAoHfxHsTv6QJJwzBkp,0.582,0.745,-7.09,0.0673,0.00414,0.005,0.149,0.528,173.014,191507
Butterfly Effect,GLXY,7vcNZNM3RgBbzULorTe2OM,0.602,0.799,-6.545,0.0632,0.0181,0.134,0.15,0.207,172.041,301021
These Lights,GLXY,5UDBuz00G2ba8Mye2018yO,0.345,0.944,-5.751,0.0738,0.00071,0.352,0.104,0.17,172.012,324000
I WIll,DRS,47NXB4SsiEDU3CS4MAhc1v,0.59,0.862,-4.097,0.0785,0.176,0.19,0.158,0.0685,172.009,341958
Playing with Fire (feat. Dub Phizix),DRS,0bDWHUZbHKKsNOnXrkze3f,0.787,0.395,-7.423,0.363,0.0117,0.157,0.0638,0.334,169.98,391027
Takes One to Know One,Calyx & TeeBee,7KrBAYLpCJNBtC6NqpOmSn,0.537,0.919,-2.602,0.113,0.0361,1.17e-05,0.0547,0.218,172.102,218291
Emergency,DRS,284fhB8hpcY5lv6Rzy1Qt2,0.778,0.837,-4.846,0.0437,0.00559,0.00386,0.0749,0.782,87.001,353224
Born to Spin,BCee,7srWnfVkc1VgqwQvZqIO3o,0.554,0.965,-4.287,0.0658,0.0179,0.00935,0.0669,0.694,172.034,247077
The River Runs Dry (feat. Lsb & Rocky Nti),BCee,13xHTZM9KYaTVPQA2Ux5xx,0.6,0.611,-5.956,0.0609,0.0218,0.724,0.0925,0.0838,174.033,386207
Sun Goes Down (feat. Saint Louis),BCee,0CyOcyQRFcaxD3T30vyEF6,0.51,0.955,-4.883,0.0579,0.0719,0.00238,0.203,0.556,174.002,266207
Capture My Heart,LSB,1yLDFkIFwAMmxeeRW1vZsW,0.567,0.892,-4.583,0.058,0.000122,0.545,0.115,0.188,173.995,388356
War Rages On - Etherwood Remix,Alex Clare,1k9tKlwkG0yZExCMEvGbwo,0.454,0.865,-4.523,0.0417,0.000701,0.329,0.369,0.229,171.998,391016
Missing You,LSB,5uaWmICKXZyOrbPgxMPnNa,0.562,0.727,-5.77,0.0518,0.00381,0.588,0.172,0.252,174.06,434579
Perspective,Keeno,0THknukGrwkLTaquua5Oke,0.478,0.935,-5.126,0.0419,0.00278,0.22,0.105,0.361,175.04,218120
Lifeline,Keeno,1tMOnS5eW2usMSQc8VLbsD,0.444,0.902,-4.942,0.0579,0.00901,0.211,0.121,0.118,174.99,224533
Mixed Emotion - Original Mix,Dexcell,1TJk8SwJx3kVZ3q7BODnzO,0.471,0.832,-4.524,0.0386,0.0117,0.925,0.0688,0.171,174.041,320134
Keys,Eastcolors,5e7ux6X0uNokUL30hetmJe,0.567,0.937,-3.206,0.09,0.0081,0.883,0.0857,0.0359,172.026,390698
Set List,Whiney,3BnmEIUWIUtD7dGhLyOzW1,0.291,0.915,-3.785,0.155,0.0112,0.101,0.491,0.399,175.011,246810
Wagwarn,Bru-C,62qmCTSOlIu24CqHybOcmv,0.513,0.903,-4.835,0.215,0.0528,0.0,0.0875,0.766,174.984,268500
Don't Wanna Know,Bru-C,7DXbIJE3OsytBIxpCYqwFM,0.796,0.884,-5.409,0.161,0.214,2.77e-06,0.164,0.35,134.038,265075
Take It Slow,Bru-C,1jkjVZ34pTaIU8aUBNNXak,0.717,0.881,-6.379,0.228,0.319,0.0,0.57,0.841,130.114,241000
Dirty Word Play,Mr Traumatik,2wyCOmasMdIZYLTw9hJ7th,0.665,0.966,-4.409,0.386,0.534,0.0,0.134,0.338,87.469,268070
Bear's Breeches - New Lanes Sprayout,Etherwood,27GhgkoPVddLL50M6hX5hb,0.527,0.844,-5.093,0.0472,0.00454,0.00157,0.0842,0.0355,173.871,253893
Higher Ground - Lenzman Remix,T.R.A.C.,09J6hnITKzGE64vdMcIfAg,0.622,0.958,-3.287,0.0526,0.000584,0.547,0.0996,0.443,171.997,319160
Beats Still Own The Rhythm - Pola & Bryson Remix,Bachelors of Science,0eHggcpDKnRo5vL79ufErz,0.521,0.801,-5.001,0.0389,0.000677,0.892,0.114,0.0374,174.069,342069
Scattered Memories - Technimatic Remix,Dexcell,5D2V33j8Kkqtc3BXNnXF5S,0.556,0.945,-6.369,0.0685,0.000193,0.643,0.203,0.196,174.061,274902
Time Has Come,Commix,2sk8qYf3DAY24H07VJrEDm,0.514,0.813,-4.534,0.0435,0.000442,0.171,0.169,0.252,174.05,346633
Salute,Danny Byrd,5n8XUb8wVgMZYLxKWOCsL6,0.517,0.981,-3.542,0.0761,0.00112,0.0456,0.0947,0.386,174.074,249341
Deep Down (feat. Caan),Frankee,2KyTXKfNE8MOLq8wyXng00,0.539,0.922,-0.889,0.0394,0.0259,0.0915,0.0612,0.207,174.01,294292
Shine Like The Sun - Nu:Logic Remix,Thomas Oliver,5JuRFvtHG8FJ4lSc0tZ7bh,0.704,0.837,-3.214,0.06,0.00635,0.134,0.092,0.768,87.005,314074
Sunsets,Tokyo Prose,5dUbtjnuAeMQPgKkn8jd19,0.66,0.717,-5.372,0.0751,0.00148,0.144,0.09,0.474,174.018,359067
Split In 2,InsideInfo,5dMUqRwZfkjemoJ108yAhg,0.525,0.964,-3.255,0.243,0.00529,0.288,0.135,0.0398,172.047,334884
The Pink Fields - Original Mix,Doxx,6ZlmOahw11fPit1cfZp3Sz,0.424,0.661,-13.36,0.0427,0.0573,0.0483,0.18,0.491,178.094,298153
Acid To The Sound,Aphrodite,45nI73YymFgzTWtJzW7pV3,0.584,0.984,-1.291,0.075,0.00323,0.461,0.633,0.769,176.017,337955
Mercury,Dub Motion,02eaYn5ywsHk9q3KMWPB1Q,0.496,0.938,-2.934,0.0471,0.00461,0.791,0.0912,0.287,174.044,270345
Even If - Original Mix,Calibre,5nVkaIXaqQtoMX4V1jncdO,0.459,0.803,-8.369,0.0438,0.00166,0.522,0.471,0.481,174.991,454253
Sunrise,Calibre,5OEQ4JFqp1i8HtLVMgiO6d,0.685,0.623,-8.062,0.0791,0.0129,0.863,0.0605,0.18,173.02,359914
Salvation,Makoto,4bvjbAzNHPJndejNgvd5nY,0.565,0.858,-6.387,0.0378,0.002,0.437,0.121,0.425,86.998,248865
Ain't That Bad,DJ Patife,378aiIernzUoaMEbBP2F5d,0.686,0.67,-4.678,0.109,0.304,0.0291,0.113,0.264,173.01,320929
Starz - LSB Remix,Lenzman,4GOMFaUoR2CUAd8uxBy5Ai,0.638,0.854,-4.002,0.0461,0.000189,0.71,0.0294,0.185,87.004,386207
Lost & Found - Hybrid Minds Remix,BCee,4ab132Bo8CZ4gwkTMAf39E,0.7,0.659,-4.114,0.057,0.0171,0.0471,0.103,0.0385,173.981,341127
Fallen,Artificial Intelligence,0cm9Lrfn9x0rIZTx6qQ3ij,0.513,0.57,-5.159,0.0428,0.000951,0.516,0.0599,0.0612,174.004,278621
This Moment - Back To The Rave C&S Remix,Chase & Status And Blossoms,008kyIsSfcB4vJX6LAT2va,0.487,0.924,-3.939,0.0493,0.000441,0.755,0.142,0.167,174.011,276291
New Day,LSB,5d7X2AUg7BvubtXlJ1tB9f,0.495,0.971,-3.277,0.055,0.00112,0.00104,0.11,0.0752,174.023,319800
Run Away - Original Mix,Calibre,0YOgY5WuRN0RhbmD55nNxH,0.592,0.99,-6.79,0.0838,0.0419,0.827,0.0841,0.961,171.01,395120
Be My Cure,Inja,1ZqphqGxPtEoDepGJ457hD,0.48,0.701,-3.91,0.279,0.0423,0.000581,0.0844,0.163,175.054,226286
Undone,Alix Perez,3nHfiIEq5KZaPnuLlOaAsq,0.613,0.884,-4.842,0.0628,0.000367,0.785,0.0684,0.0922,172.035,327496
Sideways,Ulterior Motive,4GAjDT1rpARBuOROO4CD7n,0.736,0.903,-3.403,0.152,0.00285,0.548,0.119,0.525,172.015,297746
Never Too Long,Whiney,3rHGCL5Xa2zUijCaQNDEBN,0.451,0.895,-4.342,0.0428,0.000279,0.705,0.0982,0.0668,175.01,307300
Rain Dance,DRS,36CConfPgrMmVXsQDXPSRe,0.577,0.769,-6.284,0.0896,0.0867,0.00019,0.106,0.299,174.017,314483
Poveglia,Degs,5FmD6Svf1V4A0ECU9wgsoq,0.529,0.807,-4.908,0.0399,0.0239,3.9e-05,0.1,0.267,174.024,290156
Do It Right - Hybrid Minds Remix,Rainer + Grimm,5yXrOSSRVxX9gHT8oxU2fX,0.54,0.86,-4.36,0.0454,0.00142,0.675,0.159,0.0567,171.978,364186
