danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.0687,0.842,-6.212,0.255,0.000631,0.874,0.381,0.0353,77.55,5AFWCztd9HdfS16z0RboCT,232202
0.614,0.308,-15.813,0.0729,0.939,0.915,0.125,0.0399,77.988,1jAziLFQqnz5804pr0agi3,176923
0.742,0.416,-14.109,0.137,0.76,2.53e-06,0.325,0.565,102.781,45pRhL0kqZhXlsD3bqwpuP,290307
0.136,0.909,-6.814,0.0778,0.000922,0.836,0.133,0.176,158.241,4aRcFsA7GOuIn7QrfQAAsM,346244
0.594,0.812,-7.096,0.0314,0.409,0.0644,0.096,0.92,156.005,3aXnKwBCh41QTosPpxs1uL,353846
0.468,0.947,-6.623,0.0564,0.000225,0.0,0.267,0.228,119.992,3Hvwf3uBnjcufxGcqg8huj,334239
0.569,0.604,-11.024,0.0574,0.652,0.873,0.444,0.432,141.14,0evecmWHOgMV6Is6mu1nv2,276973
0.486,0.756,-7.711,0.0709,0.823,0.265,0.377,0.812,114.772,0FKYtSmNE6AWgHSa8NZM5Y,174907
0.46,0.146,-18.868,0.0736,0.947,0.829,0.105,0.128,69.22,2FQeoy9i7ZQsFrXEdIq0t3,178286
0.319,0.679,-5.675,0.0316,5.34e-05,0.161,0.115,0.154,152.042,4QfxAFezE1CyUc9lKR8G2O,308867
0.402,0.575,-6.273,0.0336,0.441,6.03e-06,0.102,0.454,77.953,1f7KQtf7XQjUVcntnIjXfe,192496
0.472,0.89,-5.237,0.0482,0.00026,0.842,0.168,0.119,174.021,7zckXyvE4mKz7DuTNNljWD,316085
0.462,0.812,-10.828,0.0365,0.0011,0.0,0.0327,0.77,136.778,5yTSNcD4uKrVEZTaU2TxfQ,128889
0.662,0.261,-11.593,0.0314,0.924,0.858,0.0951,0.285,135.458,4y8cc8zQSGeM6c0y5FRbpH,238052
