song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Skinny Love,Birdy,4RL77hMWUq35NYnPLXBpih,0.379,0.29,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,201080
Beautiful Madness,Neck Deep,2lMAqXqsAgOp3oT47lnW2y,0.528,0.957,-3.259,0.0737,0.000162,0.00834,0.352,0.653,95.019,189244
2 / 14,The Band CAMINO,5sCvipEhpAhVhu3K6kzm1P,0.607,0.708,-7.428,0.0539,0.377,0.0,0.294,0.551,97.005,163690
Greek Tragedy,The Wombats,1tTV7mRV9uB2Nr9VcwkuFX,0.515,0.869,-4.732,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,209558
Used To Like,Neon Trees,6CNvzo37dUI7baavVzEoxR,0.535,0.933,-4.039,0.0362,0.000409,0.0,0.375,0.514,152.082,198276
Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,177280
Back Again,You Me At Six,0DcZkCO6y7I6fUMlz1qAhR,0.634,0.865,-4.363,0.0367,0.00205,1.25e-06,0.307,0.879,112.021,176960
Joke,Third Eye Blind,0o0AIzxlTgEkbMOCAWlZqJ,0.509,0.727,-5.808,0.0518,0.0135,0.0145,0.0869,0.431,152.102,227412
Graffiti,CHVRCHES,2tzs8aV8k9xnbAiaHDn4YP,0.382,0.835,-3.493,0.0405,0.00961,0.00151,0.227,0.341,173.86,218590
Africa,Weezer,3ZPKocroJIcnHGcnJVlLKD,0.534,0.784,-3.59,0.0339,0.205,0.00579,0.106,0.6,92.147,238627
Frontier City,Kings of Leon,1AnWncjRJSEiNfhnoNuzl2,0.376,0.869,-5.605,0.0313,0.0338,0.000374,0.117,0.433,145.329,216600
Four Leaf Clover,The Kooks,7EVRvvmpDvPbWyLAk1NRsH,0.458,0.971,-3.382,0.0746,0.00557,2.56e-05,0.372,0.673,147.275,203082
Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,189467
Sober,TOOL,6DyywdbmTzlmXBzG9ym7Rt,0.385,0.673,-8.182,0.0329,0.000183,0.149,0.0721,0.187,149.271,306853
Hotel Beds,We Were Sharks,4HvBQhvil6T5ISq1qr5u03,0.427,0.982,-3.142,0.124,0.00027,0.000229,0.144,0.615,168.95,154972
Talk In Your Sleep,Moose Blood,0IDB29EQ65whdhwkHRvlq3,0.481,0.926,-4.396,0.0438,5.4e-06,0.0,0.111,0.601,142.036,225800
Headspace,Homebound,0cUKV2WDuin8WeREQ9hoGa,0.524,0.967,-3.117,0.0924,0.000583,0.0313,0.231,0.603,102.48,187485
1995,Victory Lane,7bjUX0EtXUG0i1hifADrFT,0.544,0.954,-4.089,0.161,0.00269,3.53e-06,0.422,0.188,125.03,217783
Flagpole Sitta,Harvey Danger,1dJiXJaCG2uTzvWmJ7Fh08,0.361,0.901,-4.133,0.0443,0.00152,0.000246,0.286,0.481,144.974,217267
Lowlife,Neck Deep,0Tw60ETiprzweU3AYHuTdq,0.584,0.915,-5.313,0.0649,9.36e-05,0.0494,0.173,0.677,128.006,189976
Eighteen,Pale Waves,0xjVzfcuAmVgHjGlKuCf0V,0.569,0.827,-4.741,0.03,0.00071,0.0392,0.14,0.148,126.015,180803
There's a Honey,Pale Waves,7x340DZyQlxuXZOsBHT7kd,0.486,0.869,-4.013,0.0451,0.000237,2.59e-05,0.0983,0.115,121.869,230928
Came in Close,Pale Waves,4NO6gML7zOPWTdFMwUuF6H,0.553,0.792,-4.72,0.0576,0.0127,0.0834,0.13,0.287,126.056,183845
Loveless Girl,Pale Waves,6CtLGKThn0G5WXGHGH7FUd,0.564,0.831,-4.061,0.0388,0.00254,5.65e-05,0.0658,0.426,106.013,184483
Drive,Pale Waves,6RlL0UxscL4EMAKpQmT7p4,0.483,0.922,-4.156,0.0514,2.63e-05,0.000541,0.0481,0.161,104.989,254791
When Did I Lose It All?,Pale Waves,2DYvkEHX3euVePxMuTCdz6,0.412,0.66,-4.233,0.0337,0.00589,1.14e-05,0.106,0.153,119.141,237344
One More Time,Pale Waves,2tZZspcmvYzYHU9yGLgfFP,0.527,0.867,-3.37,0.0346,0.000589,0.0162,0.249,0.369,138.994,159625
Television Romance,Pale Waves,5rZPu3Hdz9v8y2dNi2eoTg,0.528,0.91,-3.407,0.0433,0.00149,0.0,0.323,0.515,115.024,204266
Kiss,Pale Waves,44NcittBmiEmTR6mt1GrDl,0.49,0.908,-3.069,0.061,0.000389,0.000157,0.0859,0.63,142.987,190493
Right Here,Staind,36IkR2i4HaV3SRsSHzje6v,0.487,0.627,-6.506,0.0304,0.00141,3e-05,0.109,0.219,112.269,251013
Outside,Staind,5D6rk7Zr7FRy5m2fDte5fp,0.515,0.594,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133
For You,Staind,3gAZuCwnlRkAjcnP1Q4yzu,0.318,0.958,-2.683,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200
How You Love Me Now,Hey Monday,4hIY051enSBBJ5fzZUzTSU,0.393,0.965,-2.078,0.0734,0.00912,0.0,0.385,0.37,134.919,197760
"Run, Don't Walk",Hey Monday,4sR1nu9EsgqurdnYEp7vdz,0.313,0.911,-3.041,0.0809,0.00309,0.0,0.245,0.425,165.02,222973
It Is What It Is,Mayday Parade,5hOfdVymxwZdYRD4yFOCmI,0.319,0.844,-6.11,0.0464,0.0028,0.0,0.0971,0.604,201.868,241342
Pink Lemonade,The Wombats,1OqbX2MZ6ZzWP7HjMHbdkp,0.56,0.956,-4.366,0.0776,0.00406,1.55e-06,0.358,0.821,143.993,226107
T-Shirt Weather,Circa Waves,1uNH7kknB8MVkmh6FfDb6W,0.415,0.95,-4.676,0.0621,0.00126,3.86e-05,0.133,0.552,160.017,194288
Cemetery,COIN,5czZkLGepjburbkbEaCfm4,0.652,0.8,-7.37,0.0313,0.124,1.87e-05,0.121,0.933,126.985,177107
Tune You Out,Knuckle Puck,2omnjJxsVxa75mlSMvLRac,0.316,0.951,-1.882,0.08,4.36e-05,0.000495,0.0608,0.525,169.071,178605
I Couldn't Be More In Love,The 1975,2HwwGKPcI0rqnsFCqATXuj,0.55,0.424,-7.136,0.0285,0.483,2.45e-06,0.0972,0.173,121.326,231992
Televised,HUNNY,35Ki1lvKPC2sFBD3GmKdRG,0.591,0.746,-7.762,0.0444,0.000729,0.0,0.127,0.432,107.965,194717
The Love You Give,Vistas,6vAIgTrOffNY9114GU0MHD,0.462,0.935,-4.794,0.0509,0.00128,0.00923,0.368,0.757,171.918,180490
She's Casual,The Hunna,7fu5XSku2GNULv5r5fFa2W,0.435,0.589,-6.968,0.0573,0.0129,0.0,0.101,0.0995,129.962,183760
Some Kind of Disaster,All Time Low,3jiEDw7G8ojPO1WSXkea2O,0.55,0.837,-5.411,0.044,0.0104,0.0,0.306,0.637,89.821,223994
There's Still A Light In The House,Valley,4MIPNDbxVPWdLwH6A4nsiY,0.62,0.655,-8.525,0.0455,0.024,4.19e-05,0.301,0.335,109.987,203107
Everything Sounds Like A Love Song,X Ambassadors,0TPsp6jaQHOcgL8bYUt4AT,0.553,0.442,-4.381,0.0296,0.531,0.0,0.154,0.384,127.968,266612
Bad Decisions,The Strokes,55N8cxpE1QDoeaaNqUnoZ2,0.374,0.922,-3.4,0.056,0.0135,0.204,0.28,0.393,153.217,293360
Meet Me on the Roof,Green Day,3YCUPKddcFr4s6iL4mj6Xy,0.409,0.948,-5.908,0.115,2.87e-05,0.0,0.741,0.839,171.132,159608
Sweet Disposition,The Temper Trap,2PLi7OmleXPNBrGLon3sUy,0.542,0.813,-6.89,0.0429,0.0765,0.252,0.116,0.305,129.09,234360
Young Folks,Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,0.699,0.812,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693
"Steady, As She Goes",The Raconteurs,4xlEKYv7HmC8zXoJIbpZKM,0.525,0.578,-4.563,0.12,0.0132,0.00916,0.108,0.537,123.696,215267
Two Princes,Spin Doctors,4ePP9So5xRzspjLFVVbj90,0.543,0.912,-10.71,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733
Cigarette Daydreams,Cage The Elephant,6jHvX8ZnHKC1PnrPMJ0Emt,0.636,0.676,-3.442,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760
Sleeping In,All Time Low,1R7siqhHn4yYe3g6FGkt8s,0.656,0.955,-3.842,0.0462,0.00865,0.0,0.342,0.558,105.031,180599
Feeling Lonely,boy pablo,5uIRujGRZv5t4fGKkUTv4n,0.633,0.537,-10.45,0.0544,0.0141,3.72e-05,0.103,0.889,117.907,197947
Trouble In Town,Coldplay,45PqOIkZ9PdCjsCJQYzx9G,0.595,0.315,-11.456,0.0296,0.427,0.648,0.111,0.336,96.018,278907
The Birthday Party,The 1975,3qZwJ1SiY32JW70JqgiFbY,0.639,0.468,-9.736,0.0317,0.075,0.374,0.169,0.521,134.077,277897
Heart Out,The 1975,3xrwXWG4O9uhtRyAd3MCou,0.706,0.83,-4.918,0.0274,0.00822,0.00112,0.0763,0.886,118.446,202296
Talk!,The 1975,7r0q69di47P8eG0DpxcDsM,0.58,0.854,-6.575,0.0644,0.0182,2.89e-06,0.598,0.639,120.031,167749
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,199080
Safe And Sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,0.655,0.819,-4.852,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790
Best Day Of My Life,American Authors,0Dho96aJIZ5LJZXyPllbWA,0.675,0.894,-2.442,0.0355,0.0599,0.000452,0.0484,0.537,100.01,194187
Feel It Still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253
Spirits,The Strumbellas,5rjP15JGMxW6zdPD7nIfbI,0.554,0.687,-4.493,0.0261,0.159,0.0,0.113,0.783,80.481,203653
Animal,Neon Trees,0l4DTppOxy7NUaEcwXuOb6,0.482,0.829,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99,212307
Secrets,OneRepublic,1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,224693
That's What You Get,Paramore,0UY4FvG4f9JI6kBR1BlWrZ,0.528,0.831,-3.607,0.0429,9.43e-05,0.0,0.141,0.632,131.094,220480
Naive,The Kooks,7BHPGtpuuWWsvE7cCaMuEU,0.391,0.808,-6.209,0.0892,0.0759,0.0,0.149,0.737,100.304,203507
"Eat That Up, It's Good For You",Two Door Cinema Club,0Cn6FrUO2gpFpfjiCz1q3c,0.503,0.877,-5.128,0.0593,0.00243,0.00403,0.358,0.523,154.921,223907
Somebody Told Me,The Killers,6PwjJ58I4t7Mae9xfZ9l9v,0.497,0.97,-4.851,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,197200
Fluorescent Adolescent,Arctic Monkeys,2x8evxqUlF0eRabbW2JBJd,0.654,0.828,-5.377,0.0281,0.00146,0.000144,0.122,0.79,112.056,183893
Why'd You Only Call Me When You're High?,Arctic Monkeys,086myS9r57YsLbJpU0TgK9,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124
Go Your Own Way - 2004 Remaster,Fleetwood Mac,4xh7W7tlNMIczFhupCPniY,0.586,0.941,-5.139,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613
Human,The Killers,1sTsuZTdANkiFd7T34H3nb,0.557,0.8,-8.477,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373
Paralyzer,Finger Eleven,28IEbk5a7twNTbUEvWslUb,0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,208107
The Boys of Summer,The Ataris,5BmagRD7Thki6O1zZwbxBy,0.251,0.954,-2.879,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000
crushcrushcrush,Paramore,4m9NfjevXsDVaLtM1kj0Sx,0.631,0.793,-4.086,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,189373
Little Things,Good Charlotte,6vFD3c1WI1zuKoyk22dMw3,0.686,0.84,-5.142,0.159,0.0601,5.38e-06,0.164,0.704,105.0,203027
Savior,Rise Against,1vcxF91pWs9uNwDROuiCPB,0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.425,0.478,112.49,242280
When You Were Young,The Killers,70wYA8oYHoMzhRRkARoMhU,0.467,0.988,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433,220427
She Moves In Her Own Way,The Kooks,5xoUgPXbMNUmoHU0Enwtwq,0.41,0.803,-5.363,0.0623,0.239,0.0,0.103,0.814,153.315,169307
1901,Phoenix,1mvyqSb1tOvtVP1qfWEyPa,0.607,0.835,-5.427,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120
Kings And Queens,Thirty Seconds To Mars,4z21jCYxdhnEfvgqGSKByQ,0.293,0.817,-5.432,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,347667
Lisztomania,Phoenix,7zkDEBSxkcBVsStS4qBFpK,0.635,0.786,-6.46,0.0377,0.0349,0.00767,0.497,0.305,97.54,241547
Sleepyhead,Passion Pit,4prEPl61C8qZpeo3IkYSMl,0.568,0.719,-5.406,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,174760
Wish You Were Here,Incubus,6KtLECDztnah63TNmV4Plw,0.246,0.768,-7.48,0.0387,0.000631,0.301,0.102,0.35,169.873,212733
Such Great Heights - Remastered,The Postal Service,4G21jWo0Cm6lOIUNnZ2mUI,0.644,0.808,-7.268,0.0513,0.0467,0.187,0.0652,0.175,174.98,266507
HandClap,Fitz and The Tantrums,4qRaZYiaOsSvWC7VgcxrI0,0.636,0.836,-3.004,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253
Chelsea Dagger,The Fratellis,1bCmvezFg5MRcENzCGG1Cy,0.511,0.815,-3.14,0.144,0.0491,0.0,0.0826,0.586,154.514,215307
Radioactive,Imagine Dragons,62yJjFtgkhUrXktIoSjgP2,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
The Funeral,Band of Horses,5lRzWDEe7UuedU2QPsFg0K,0.319,0.757,-6.117,0.0432,0.016,0.0,0.102,0.101,122.465,322173
Today - 2011 Remaster,The Smashing Pumpkins,3cahGAUUQ0n55EjLBs2Wjo,0.457,0.825,-7.611,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,201173
Animal,Miike Snow,7bzinfns7drLnzylnK6L9S,0.773,0.725,-6.773,0.0755,0.0115,6.85e-06,0.0821,0.696,118.012,264267
Two Weeks,Grizzly Bear,0iTpQYzJnYgh7kIxyq8A2O,0.537,0.712,-5.597,0.0286,0.289,0.00568,0.08,0.704,159.871,243160
I Predict A Riot,Kaiser Chiefs,75D3n6wnFQmu1HVmLAlWM4,0.395,0.979,-3.241,0.0766,0.0243,0.0,0.12,0.41,158.842,233187
Rebellion (Lies),Arcade Fire,0xOeB16JDbBJBJKSdHbElT,0.401,0.933,-5.682,0.0344,0.00744,0.627,0.318,0.734,127.193,310893
Time is Running Out,Muse,2takcwOaAZWiXQijPHIx7B,0.585,0.842,-5.883,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040
Seven Nation Army,The White Stripes,3dPQuX8Gs42Y7b454ybpMR,0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232107
Love Will Tear Us Apart - 2020 Remaster,Joy Division,34iOH7LY3vme5rQxsVILZ4,0.527,0.923,-7.458,0.0379,0.000541,0.765,0.127,0.899,146.924,208453
Spoonman,Soundgarden,1jMaB19DiVR8OihLSuYFOt,0.457,0.902,-5.624,0.0313,2.17e-05,0.196,0.258,0.834,92.711,246920
Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M,0.638,0.924,-3.887,0.036,0.00205,0.000175,0.149,0.53,111.995,263787
Always in My Head,Coldplay,0FMjqbY3aWo1QDbo3GwXib,0.495,0.502,-9.307,0.0259,0.0127,0.689,0.068,0.0394,97.546,216627
Amazing Day,Coldplay,3wtV2ifnHzirkAElgTGh63,0.451,0.636,-5.796,0.0274,0.017,0.435,0.141,0.289,97.041,271107
Another's Arms,Coldplay,22uzF19LxQW87kOVkR79Fq,0.516,0.572,-9.037,0.0291,0.00715,0.254,0.139,0.351,160.023,234413
Army of One,Coldplay,4giCxIFPZNQIP4bIZM4sqH,0.387,0.659,-6.492,0.0434,0.275,6.44e-05,0.0861,0.287,146.048,376827
Birds,Coldplay,3HWDWyIqWuLsTHECx9DvXF,0.559,0.841,-5.584,0.0332,0.000315,0.437,0.0816,0.147,105.009,229093
Cemeteries of London,Coldplay,7vIY0IXV5FDefLv3RZUq7Q,0.437,0.806,-7.693,0.0353,0.0054,0.00822,0.1,0.271,109.109,201107
Champion Of The World,Coldplay,6mf7BNgXs8JipPr2QILnyN,0.503,0.594,-7.095,0.0263,0.00276,0.0102,0.109,0.168,108.9,257547
Charlie Brown,Coldplay,1yqMgZNrevsWMLWfO2PRp5,0.43,0.74,-7.072,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160
Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,-7.215,0.0279,0.599,0.0115,0.183,0.255,130.97,307880
Daylight,Coldplay,4fP4xTSBli3tKck172LEZ4,0.453,0.571,-6.117,0.0314,0.00976,0.518,0.0846,0.189,132.787,327800
Don't Let It Break Your Heart,Coldplay,69ho6gqRw1Rjy56tXlvnqk,0.41,0.751,-7.903,0.0465,0.000561,0.0571,0.169,0.151,140.047,234107
Don't Panic,Coldplay,2QhURnm7mQDxBb5jWkbDug,0.602,0.612,-8.409,0.0335,0.206,0.00607,0.107,0.453,122.062,136867
Everglow,Coldplay,5qfZRNjt2TkHEL12r3sDEU,0.534,0.445,-9.155,0.0292,0.456,0.0684,0.112,0.136,146.107,282693
Everyday Life,Coldplay,0h9fnCSnbUgOEgibnQByFv,0.512,0.452,-8.991,0.0292,0.775,0.0818,0.065,0.235,124.103,258533
Every Teardrop Is a Waterfall,Coldplay,2U8g9wVcUu9wsg6i7sFSv8,0.425,0.732,-6.883,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796
Everything's Not Lost - Includes Hidden Track 'Life Is For Living',Coldplay,1RNtm45kw0hPMBz7gKiIYu,0.374,0.456,-7.35,0.0368,0.104,0.000176,0.197,0.0763,135.643,436440
Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,295533
Fun (feat. Tove Lo),Coldplay,7fJFDK6XjYsXcMKNHESbot,0.485,0.735,-5.125,0.0354,0.271,7.49e-06,0.0853,0.216,134.021,267533
God Put a Smile upon Your Face,Coldplay,4hf0hL4kWyjWztZzVsM39V,0.611,0.556,-5.761,0.0288,0.175,7.14e-05,0.0359,0.252,126.532,297307
Green Eyes,Coldplay,3ou9rSNUQnE7XYmJkUUIOc,0.607,0.405,-8.607,0.0265,0.539,6.7e-06,0.231,0.233,129.543,223040
The Hardest Part,Coldplay,4Tw9JYF9HOuPRyccNWMgwf,0.5,0.844,-5.883,0.0368,0.0228,0.00398,0.455,0.445,123.721,262880
A Head Full of Dreams,Coldplay,6f49kbOuQSOsStBpyGvQfA,0.449,0.92,-4.982,0.0737,0.0021,0.0167,0.334,0.0772,122.984,223773
High Speed,Coldplay,2DHgvPQD1jApRnT1DBZdrS,0.495,0.525,-9.342,0.0301,0.396,0.00736,0.0961,0.249,154.466,256467
Hurts Like Heaven,Coldplay,6WF4hzdGXvXd1joERSXJjm,0.418,0.773,-6.187,0.0305,0.01,0.00418,0.269,0.273,89.961,242253
Hymn for the Weekend,Coldplay,3RiPr603aXAoi4GHyXx0uy,0.491,0.693,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267
Hypnotised,Coldplay,5LXj9Ch3O9ATm1NoHT8GXn,0.513,0.683,-6.185,0.032,0.339,0.739,0.0871,0.153,120.056,355172
Ink,Coldplay,6c6W25YoDGjTq3qSPOga5t,0.688,0.705,-7.311,0.0323,0.0647,0.124,0.118,0.696,112.019,228373
In My Place,Coldplay,2nvC4i2aMo4CzRjRflysah,0.424,0.588,-5.455,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,226680
Life in Technicolor,Coldplay,7MT5mNCNNCoW6XP265UkdS,0.288,0.662,-10.482,0.0347,0.0102,0.944,0.498,0.254,131.056,149133
Lost!,Coldplay,1PdWRsAEovbR8JlpjqqRxm,0.359,0.779,-7.52,0.0412,0.0057,0.837,0.379,0.582,86.951,236213
Lovers in Japan,Coldplay,2GkCxLKP04KfDpUYLTmTNl,0.202,0.733,-7.599,0.0446,0.0427,0.696,0.243,0.0728,118.217,411013
Low,Coldplay,1BBtng1KOF0JuC6bSNgGmp,0.466,0.882,-8.962,0.0442,0.0224,0.0264,0.342,0.502,132.086,332105
Magic,Coldplay,23khhseCLQqVMCIT1WMAns,0.738,0.482,-8.917,0.0402,0.0266,0.621,0.106,0.352,93.457,285014
Major Minus,Coldplay,6maXBs9zUY48m1UNHgTeRC,0.445,0.669,-5.232,0.0325,0.000236,0.796,0.606,0.398,115.416,210325
Midnight,Coldplay,4GKk1uNzpxIptBuaY97Dkj,0.548,0.475,-12.42,0.0355,0.615,0.808,0.0944,0.0349,126.974,294667
Miracles (Someone Special),Coldplay,6uJwPeBGb3swi85TSr9iIz,0.624,0.824,-5.501,0.0445,0.0167,0.00029,0.138,0.366,97.012,276907
O,Coldplay,77yuzxCS3csrgTPSW0pvyk,0.371,0.216,-14.727,0.0358,0.911,0.826,0.0934,0.0645,136.998,323480
Oceans,Coldplay,2u4uhtETtcULnkBfFHSnDX,0.194,0.132,-15.783,0.0349,0.919,0.181,0.159,0.04,74.845,321680
Parachutes,Coldplay,4qzoHxgp42ylb18ga1SWTL,0.555,0.0845,-18.348,0.0518,0.871,2.27e-06,0.138,0.375,137.001,46200
Paradise,Coldplay,6nek1Nin9q48AVZcWs9e9D,0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719
Politik,Coldplay,0u35Dpz37TY2M2j20RUdMf,0.262,0.482,-7.75,0.0294,0.0364,0.000189,0.11,0.063,170.968,318627
Princess of China,Coldplay,4HXOBjwv2RnLpGG4xWOO6N,0.42,0.69,-6.221,0.0347,0.00385,0.015,0.287,0.237,85.014,239216
A Rush of Blood to the Head,Coldplay,4JJ5zGKnb1IpERyBrfmb1y,0.525,0.472,-8.018,0.0255,0.156,4.39e-06,0.29,0.116,138.39,351400
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600
See You Soon,Coldplay,1uKzAldJYlwje9HstlwTie,0.369,0.295,-12.779,0.0351,0.657,1.54e-05,0.107,0.211,92.226,171373
Shiver,Coldplay,0qksx8mV28lztYIZ1om8ml,0.396,0.803,-6.186,0.0487,0.0334,0.0,0.0688,0.286,116.705,304200
A Sky Full of Stars,Coldplay,0FDzzruyVECATHXKHFs9eJ,0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867
Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,-10.506,0.0281,0.748,0.0517,0.104,0.165,102.617,227093
Speed of Sound,Coldplay,7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,-6.765,0.0577,0.00488,0.0345,0.0746,0.353,123.067,287907
Spies,Coldplay,2mLgOcRkEgq89j8WstUpui,0.309,0.673,-5.524,0.0319,0.0236,0.000144,0.0635,0.0732,147.599,318773
Square One,Coldplay,2zQIITgo6sc5ppOfPcH205,0.451,0.679,-6.884,0.0319,0.00674,0.00136,0.164,0.0602,124.169,287635
Strawberry Swing,Coldplay,4NmcfahJGawtwaMATGgP0L,0.378,0.663,-10.476,0.0458,0.00722,0.797,0.191,0.428,173.136,249667
Talk,Coldplay,4wzt5Rrk3W98pHXAqutuJw,0.415,0.554,-10.839,0.0334,0.00541,0.00202,0.155,0.163,120.318,311292
Trouble,Coldplay,0R8P9KfGJCDULmlEoBagcO,0.565,0.546,-7.496,0.0314,0.189,0.0015,0.17,0.195,139.757,273427
True Love,Coldplay,0fQuzbQNLcD1ofo7B2NcFI,0.482,0.573,-7.966,0.028,0.00376,0.077,0.123,0.184,119.991,246000
Twisted Logic,Coldplay,6kevl5fnM7GRJ2K2rBBnxq,0.194,0.464,-6.895,0.0322,0.0267,0.0736,0.314,0.053,160.359,271860
Up in Flames,Coldplay,06t6JWrU05BxaKPtct2P2n,0.641,0.244,-11.051,0.0301,0.235,0.0337,0.104,0.337,76.006,193240
Up&Up,Coldplay,31L9yLXSj6LpCFupyMV6CR,0.479,0.717,-5.459,0.0605,0.0488,0.000333,0.102,0.253,163.989,405320
Up with the Birds,Coldplay,5lIFsEWj9IjNEALbHnPosE,0.365,0.483,-7.876,0.035,0.714,0.00463,0.363,0.107,120.039,225653
Viva La Vida,Coldplay,3Fcfwhm8oRrBvBZ8KGhtea,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373
Warning Sign,Coldplay,4bPkBHKLKd9WHizsvM2zV3,0.532,0.433,-9.423,0.0278,0.0942,0.0121,0.142,0.0395,140.666,331133
We Never Change,Coldplay,5TB6QgrF0RPIxSCGfRDLoe,0.433,0.288,-10.801,0.0296,0.535,0.000169,0.105,0.131,136.939,249400
What If,Coldplay,39qRdHcl2tizWbzlM9kUlN,0.304,0.502,-6.707,0.035,0.313,0.0011,0.138,0.204,136.779,298520
White Shadows,Coldplay,0WWz2AaqxLoO0fa9ou6Fqc,0.491,0.783,-8.997,0.0484,0.00521,0.0361,0.0951,0.26,127.437,328220
X&Y,Coldplay,2rxp56vVQp1zzumJ0eHLmw,0.225,0.561,-6.813,0.0352,0.563,0.00987,0.366,0.0818,153.24,274176
Yellow,Coldplay,3AJwUDP919kvQ9QcozQPxg,0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773
Yes,Coldplay,6fw0Ih9M1GQBMi9yqAt1dP,0.162,0.807,-6.277,0.0538,0.00884,0.358,0.187,0.227,161.577,426653
You Get What You Give,New Radicals,1Cwsd5xI8CajJz795oy4XF,0.621,0.901,-5.396,0.0302,0.17,0.0,0.0875,0.744,113.967,300773
I Bet You Look Good On The Dancefloor,Arctic Monkeys,3DQVgcqaP3iSMbaKsd57l5,0.535,0.948,-4.19,0.0356,0.00225,0.0,0.376,0.778,103.183,173680
Cold Cold Cold,Cage The Elephant,1Q3t9fWvHUXKsMmpD2XpUu,0.549,0.789,-6.071,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,214387
Breezeblocks,alt-J,7v9VgPcjy7gPRsHZjKPUhU,0.615,0.658,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,227080
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
Coffee & TV,Blur,5eSllZgRWCIJsDTAqFRwQw,0.743,0.742,-10.117,0.0367,0.051,0.234,0.0987,0.706,121.604,358773
No Surprises,Radiohead,10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120
Harlem,New Politics,573latfTMO7SpGtStVrQx5,0.603,0.952,-3.699,0.0947,0.00189,0.000445,0.317,0.588,133.97,163627
