song_name,song_artist,id,danceability,energy,loudness,liveness,valence,tempo,acousticness,cluster
I WANNA BE YOUR SLAVE,Måneskin,51ODNNDZm21HU7wI7cccRr,-0.5184995635753535,0.5059558358054144,0.598357019354814,-0.6272841309620982,0.2890757058630895,0.008997824240035767,-0.8785030513957712,1
fairytales,Gabby Sophia,4Sfa7hdVkqlM8UW5LsSY3F,-0.1471258704272973,0.6245755506322598,0.5822632641699695,0.9588713877294123,-0.023515347948206727,-0.6851794426792197,-0.821775946190722,1
agoraphobic,CORPSE,5YwgJ6lpZ3SiAQwBEpjqey,-0.011544998325625734,-0.4514747195826939,-0.829159065540898,-0.735606946872738,2.131717707277046,0.3094142123595799,-0.3964811127539834,7
MUFFIN,BadBoyHalo,3afkJSKX0EAMsJXTZnDXXJ,-0.07638802411338169,-0.29896365766246413,-0.14195571914803565,-0.7222424436110357,-0.8255581833850851,-1.2509046313211238,-0.41549578488975414,3
Gone Away,CG5,73C8W2PBSEbfoNIi1J93MN,1.4739497742666003,-0.370982770235906,-0.7813376215630746,-0.587894016085502,0.30964090677172745,-0.38707929502320304,0.7855976716864301,3
I See a Dreamer,CG5,5Nm9ERjJZ5oyfXZTECKmRt,-1.019559308298922,-0.7946246089032107,0.3712051604601509,-0.48308817471741544,-1.0970188353791055,-1.2447831386675152,0.9345459367499673,8
Freaks,Surf Curse,3JvKfv6T31zO0ini8iNItO,-0.8603991540926119,-0.29896365766246413,-0.1088485656249268,-0.5928177804450765,-1.3150099650106672,0.03493971743154635,1.2736409231712118,4
Mad at Disney,salem ilese,4RL77hMWUq35NYnPLXBpih,-1.2494573088191474,-1.3453589991707067,-0.09804275857224531,-0.4268165820365637,-1.158714438105019,1.4808693713634606,2.0881027129867245,4
You Spin Me Round (Like a Record),Dead Or Alive,1CTLXVeKU8sokgUZNniDNL,-0.6658700767293443,-0.32861858636917546,-0.37370579380979707,-0.6589369018450774,-0.216828236489403,1.5953578285606869,1.7743606227465079,4
Able Sisters - Trap Remix,THE PURIST 2,5rYpwP1dHWGVMrSZbTmt3e,-0.3416549477905645,0.12891459939151342,-0.31094014858890334,-0.7236492334280569,-0.521193209937244,0.4415060970796181,-0.8068811196843683,3
Line Without a Hook,Ricky Montgomery,7xAi7yZ9uuKSac9H87Cc8i,1.0613123374354267,0.8575785618992775,0.44730563140563007,0.7970905587719632,1.4325008763833573,-0.05883493219184715,0.5796053902155804,7
Rät,Penelope Scott,13tOYwXEmdtPwVZmKOYOW3,-0.6128166919939076,-0.05325139123542771,-0.25622138096043195,0.5227665444528107,2.041230823279039,-1.6247789312839758,0.5415760459440392,7
BEAMIN',Quadeca,6GT0EGXSMiS4s5X9v0EvfG,-0.6422907946247057,-2.226110381760033,-2.0281438268118177,-0.5583514299280548,-0.5952279332083406,-1.3799192251396175,2.1197938332130093,0
Daddy Issues,The Neighbourhood,5Pl2CXDkaP6WEnJ0bpKGOm,-1.219983206188349,-2.3985326100976256,-3.439566156522685,-0.7757004566578449,-1.5996323455862158,-1.6706404924618243,2.214867193891863,0
Boy In The Bubble,Alec Benjamin,5Xhqh4lwJPtMUTsdBztN1a,1.0848916195400653,0.3746268658185498,0.6608927537873529,-0.15249256771741104,1.3337879120218952,-0.9829486988404464,-0.7517385704906331,7
Shivers,Netrum,3Wrjm47oTz2sjIgck11l5e,0.7253075674443277,0.815214378032547,0.7473392102088038,1.2683651474740971,0.5687624382205648,0.4066301335287864,-0.5264147056817501,6
I Hear a Symphony,Cody Fry,0xTEyuQcdlcctj53Ca3Bkm,-0.494920281470715,0.3449719371118385,-0.053669976419745406,1.7607415834315503,-0.8502364244754507,-0.22765577283353855,-0.8731155609573029,5
High Enough,K.Flay,6TbG237Ir0ublbxXq2T3Yp,-2.1395752082692514,-1.3157040704639953,-1.0588399431074655,-0.3916468366110313,-1.48241070040698,0.4405796008942063,1.1183544340624179,4
SugarCrash!,ElyOtto,7hDq6sOZ5Rl1XnSSfoOBRK,-0.9016628977757293,-1.8028921849313955,-1.6439628994707427,-0.41978263295145724,-1.590994961204588,-1.8588846638476697,2.186345185688207,0
Dearly Beloved (Kingdom Hearts),Coffee Date,76XN6m7RzGYwnzngUGD6Tt,-0.7542923846217385,-1.4597422956108788,-2.3169117769856,-0.5829702517259274,-1.347914286464488,-0.2949591028737578,1.8535884233122193,0
