danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.418,0.8,-2.75,0.0548,0.00315,0.902,0.158,0.0342,172.076,2IaZxPjJDyqIdviX8FyQ4u,251163
0.426,0.989,-3.124,0.0669,0.0102,0.335,0.323,0.328,174.051,3pRyzfeZ0wmgv7UcYMraAJ,201313
0.655,0.877,-7.533,0.117,0.00437,0.155,0.191,0.244,173.954,1vqpzfLgdGzZUlqSjkz6Sr,280000
0.503,0.86,-4.081,0.0888,0.00722,0.0388,0.0826,0.239,174.054,4bL5DVDPl2Tlck95SWEb5J,264138
0.615,0.902,-4.316,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,1LIvdWNdKmHvU0FJvw2diN,146712
0.631,0.916,-2.652,0.0681,0.000828,0.108,0.24,0.54,173.014,065PmpFqNNyu6NkNnNR9YB,316320
0.456,0.921,-2.983,0.0517,0.0404,0.0013,0.129,0.0739,86.949,6sHEMuTKHJYwSJ8OK2pfpB,231836
0.444,0.961,-1.247,0.0427,0.000525,0.722,0.0769,0.234,174.021,0WRJOtOojgRSe0KSBoiOH6,270345
0.747,0.675,-4.591,0.1,0.000105,0.843,0.309,0.411,174.016,5bhTCorztZtn9WhJn7H1Eb,259310
0.582,0.791,-3.643,0.0427,0.0296,0.105,0.118,0.0422,174.01,5UvLQncwvEGiRLn0xEZw45,242750
0.41,0.954,-2.561,0.0728,6.7e-05,0.0655,0.343,0.208,172.089,622x8eLKsI6pUFy4vkaSDT,193953
0.17,0.452,-6.264,0.0379,0.0957,0.403,0.114,0.0668,170.203,1MODinRjJPHlmCRtOkJBrt,238605
0.545,0.806,-5.083,0.0483,0.000398,0.896,0.249,0.255,174.012,7LAMtuZJRJfgPmRHNHVoQe,270345
0.639,0.391,-5.986,0.17,0.261,0.542,0.0714,0.433,173.976,1Hoa3510ednIRJachIsKAG,252604
0.457,0.637,-5.006,0.0405,0.00626,0.878,0.0971,0.035,171.995,6HCg63AzDk0l8ZSK8AmV2I,346720
0.632,0.838,-3.433,0.0411,0.00125,1.84e-05,0.0806,0.144,174.922,4ZSS0whsaZ6FWR8J2J16ni,271543
0.571,0.866,-5.423,0.0428,0.00093,0.905,0.129,0.103,173.971,25971FrZ5okfz2dmsuPAMj,295686
0.463,0.94,-2.257,0.0401,0.0371,0.133,0.615,0.593,174.008,7lOg63K4yxqsM7avKymzSI,270445
0.582,0.753,-3.984,0.0322,0.00779,0.000153,0.103,0.145,87.497,2mPeYGo1y7vwkz6vU5dVbI,168457
0.555,0.681,-5.383,0.0708,0.00829,0.0,0.0848,0.337,171.827,679TnTjA1ad756mFFq91ZK,159246
0.726,0.939,-1.837,0.339,0.0173,0.00747,0.447,0.321,107.657,0cYm9SLVrJgkNed4WInnqc,189767
0.621,0.904,-2.176,0.0692,0.00334,0.626,0.127,0.277,174.018,7LUCTj2jr9oCpUEkz57sNN,199799
0.387,0.869,-1.95,0.129,0.0189,0.32,0.222,0.167,174.093,52IcDtVT9Jngeh43s6ILew,225557
0.46,0.65,-4.711,0.0525,0.00407,0.767,0.367,0.0536,172.435,1UrZU6FwywmFpmlwFKY8SC,351628
0.413,0.916,-1.218,0.109,0.00468,2.53e-05,0.0715,0.0974,174.702,6OXQfpCGaJ4OqS7g014KmB,202971
0.219,0.974,-1.398,0.262,6.15e-05,0.873,0.214,0.377,174.014,5FY9sHTU7sZj2xLVcbIPKc,215219
0.586,0.856,-4.201,0.0746,0.00537,0.19,0.228,0.298,174.052,3BkaV7yqBNsY3qZUxEUkYJ,312635
0.519,0.935,-4.067,0.281,0.00391,0.481,0.0948,0.142,171.988,4n0bY7nhHGiT1wQMC0KRPb,260307
0.344,0.968,-1.566,0.041,3.39e-06,0.213,0.257,0.133,174.926,2h0tLMiwLsJ7e7xiWWzwKR,205714
0.745,0.771,-3.793,0.0427,0.133,0.00066,0.101,0.302,87.003,4abwLVBFGp6Wjicse6SlNf,266711
0.599,0.982,-0.823,0.167,0.0203,0.0143,0.905,0.315,173.996,0W5H6M0roHFQ5ZjQxqcGix,220690
0.391,0.866,-3.25,0.148,0.000236,0.726,0.115,0.0836,86.001,3eS5mbt6ZPEVZV33puR0GO,280668
0.502,0.969,-1.142,0.297,0.00782,0.00917,0.33,0.502,174.025,608TATD49stSCcojEMTwmX,270312
0.353,0.982,-1.634,0.0472,0.000726,0.959,0.324,0.0745,174.059,5sKChMRefVf7qO0ZMtTb3e,275948
0.566,0.9,-2.802,0.0554,0.0127,5.22e-06,0.138,0.693,175.008,4WxHWaW8cMpaJ3X8KlExkx,214043
0.34,0.928,-3.172,0.0623,0.000138,0.0143,0.11,0.0673,173.943,4yJmqZJmrXOiY3i8eWoxxq,226896
0.48,0.913,-4.298,0.0601,0.0127,0.42,0.0912,0.235,173.962,10VDXH0UvfS84NOmPJAcg2,285507
0.549,0.931,-3.485,0.0655,0.0248,0.738,0.0897,0.241,174.019,639e5mD7pgNquNcx8eoHhX,338000
0.477,0.655,-6.0,0.101,0.411,0.0203,0.108,0.0355,174.007,2NCq4BaeSVszbGBc6NGWQJ,213686
0.599,0.977,-0.552,0.0687,0.00704,0.827,0.582,0.108,173.959,4z78eVQBoMHg1e4XGp4rMj,194483
0.322,0.942,-2.817,0.137,0.000205,0.000108,0.159,0.0825,174.13,4qW4kAKAHZr3VJtkDQIO5B,248276
0.399,0.912,-3.89,0.051,0.000631,0.00612,0.268,0.142,173.992,6Ylxgg0ky2KYrVNZbDRfba,228250
0.622,0.846,-3.515,0.113,0.000753,3.12e-05,0.266,0.557,173.902,1uWmfb5OF1mEfNsZKypRpd,168965
0.543,0.981,0.836,0.049,0.0031,0.00125,0.151,0.428,173.998,3WNzOFBAbi5Cc72223avI7,233103
0.57,0.953,1.234,0.184,0.000375,0.167,0.625,0.292,171.954,5RBUNtzNiA5yNudrRGmsTF,186977
0.424,0.957,-1.093,0.0424,0.00771,0.0406,0.479,0.27,173.996,1ZK3FPG6rdmDqjsGvVZAtA,248276
